City,A_AG_WILDLIFE,C_CONSTRUCTION,E_EDUCATION,E_EXTRACTION,G_GOVERNMENT,H_HEALTH_CARE,L_ACCOMMODATION,L_CULTURAL_REC,L_RSTRNT_BAR,L_SPECIAL_EVENT,M_MANUFACTURING,O_OTHER,R_AUTO_PRIVATE,R_AUTO_RETAIL,R_BUILDING_SUPPLY,R_CLOTHING,R_ELECTRONICS,R_FURNITURE,R_GAS_STATIONS,R_GENERAL_RETAIL,R_GROCERY_BEV,R_HEALTH_RETAIL,R_NONSTORE_RETAIL,R_OTHER_RETAIL,R_SPORT_HOBBY,S_ADMIN_SUPPORT,S_CORPORATE_MGMT,S_FINANCIAL,S_IT_DATA_20,S_PROF_TECH_SRV,S_RENTAL_LEASING,S_WHLSLE_ETRADE,U_UTILITIES,W_DISTRIBUTION,W_WHLSALE_DURABLE,W_WHLSLE_NDURABLE,X_ADJUSTMENTS,X_UNKNOWN,TOTAL
Springville,25000.0,20494081.0,186679.0,300000.0,13250000.0,956030.0,6323010.0,305270.0,45876803.0,311714.0,27495136.0,14597225.0,10250000.0,45037044.0,10064736.0,3053486.0,5729296.0,2327436.0,19261153.0,86352054.0,60937951.0,2287189.0,39711585.0,17217506.0,3291392.0,2957813.0,300000.0,1952569.0,19285254.0,4611051.0,7429326.0,59976.0,7500000.0,900000.0,34974282.0,4576711.0,6854303.0,0.0,666622549.0
Lindon,15000.0,25980904.0,279281.0,35000.0,450000.0,30000.0,200000.0,2136274.0,14171504.0,1044913.0,33937295.0,13642205.0,7250000.0,168955438.0,146030422.0,1771273.0,9040259.0,6048150.0,2250000.0,83565809.0,356957.0,963184.0,18140821.0,7507474.0,3763389.0,2126429.0,35000.0,1834914.0,13776631.0,9174129.0,13691177.0,82841.0,12500000.0,60000.0,47957079.0,2788522.0,18679367.0,0.0,785264020.0
Moab,2000.0,1020088.0,29578.0,70000.0,300000.0,132191.0,83475891.0,3884008.0,55281184.0,772003.0,8812133.0,1731872.0,6000000.0,11954744.0,5592435.0,5295405.0,1345101.0,387337.0,49750000.0,5117992.0,19808671.0,10247034.0,9896093.0,13162490.0,8968875.0,969898.0,40000.0,478276.0,5393339.0,1649504.0,10917586.0,112967.0,7250000.0,4402612.0,7313367.0,2966544.0,6447088.0,6000.0,445371507.0
Roy,20000.0,2037531.0,45819.0,150000.0,4000.0,351754.0,250000.0,1943176.0,36140276.0,1750000.0,2349011.0,9610333.0,11750000.0,34941276.0,1913890.0,3636198.0,2282764.0,4628115.0,18190804.0,4096249.0,104502835.0,2534782.0,22127846.0,5666271.0,1573304.0,484945.0,35000.0,2283596.0,12892085.0,2453326.0,6417013.0,33060.0,22250000.0,10000.0,8293536.0,1404806.0,4362112.0,3000.0,376060260.0
Roosevelt,4000.0,857165.0,45959.0,16127144.0,900000.0,2239581.0,500000.0,1000.0,13556018.0,200000.0,19639901.0,9662882.0,4500000.0,32994499.0,4184518.0,761400.0,313589.0,1394372.0,6500000.0,5294949.0,40000000.0,284041.0,8297792.0,3003519.0,262191.0,751956.0,25000.0,723589.0,14585000.0,1061180.0,9701661.0,10982.0,13750000.0,250000.0,11302599.0,18059688.0,4100244.0,0.0,263671462.0
Brigham,5000.0,5949405.0,239569.0,10000.0,8000.0,1666410.0,5887485.0,1993021.0,26906567.0,504956.0,26059670.0,12630258.0,8250000.0,58400426.0,7006638.0,1857215.0,4844330.0,2058474.0,12522195.0,4675853.0,41907498.0,1595325.0,15469728.0,5158982.0,1740702.0,763477.0,70000.0,1145653.0,11071258.0,2059740.0,5932594.0,38263.0,12750000.0,284636.0,16788624.0,1360831.0,4451055.0,0.0,338555177.0
Millcreek,3000.0,8255488.0,487619.0,150000.0,1000.0,10716903.0,287574.0,8040798.0,72085044.0,300000.0,11656797.0,35263482.0,19500000.0,80141190.0,69376401.0,10337622.0,12978574.0,14469865.0,13615155.0,66711538.0,163183828.0,7212799.0,26773063.0,25302878.0,56503034.0,1282817.0,150000.0,2723730.0,65615058.0,17842336.0,29402734.0,725062.0,200000.0,150000.0,40014093.0,2560512.0,12154046.0,0.0,1094030567.0
Sandy,900000.0,40219423.0,1491307.0,700000.0,600000.0,4236456.0,31954475.0,24950627.0,183339981.0,17833070.0,49572853.0,68780568.0,38250000.0,385095100.0,144540219.0,90316736.0,91438023.0,32588250.0,25051472.0,336678290.0,159289086.0,26817888.0,113926164.0,60615265.0,124390572.0,11536884.0,2067890.0,10636859.0,101952492.0,34068935.0,44287730.0,687658.0,79750000.0,609473.0,189133681.0,11444361.0,29186479.0,0.0,3357522421.0
Farmington,15000.0,3050953.0,771847.0,150000.0,300000.0,1131445.0,6677447.0,80715982.0,44889353.0,434434.0,3551721.0,11791270.0,10250000.0,35819795.0,1228502.0,86246945.0,25275751.0,2592987.0,5000000.0,5261491.0,61081862.0,5393393.0,28988128.0,7268530.0,24138607.0,1309588.0,2000000.0,1821958.0,17465420.0,8150971.0,4124458.0,44397.0,17000000.0,30000.0,42910965.0,1476559.0,5518006.0,0.0,715099866.0
Park City,70000.0,5880381.0,722965.0,2000000.0,5000.0,160322.0,375222851.0,97623965.0,154378805.0,2937343.0,18782079.0,3902935.0,9750000.0,2687155.0,9628801.0,41825637.0,7513933.0,14925625.0,1250000.0,7249121.0,69044750.0,4365114.0,38966916.0,25627788.0,54355978.0,4916613.0,100000.0,3606049.0,17693218.0,19809172.0,56832281.0,326783.0,35000000.0,148392.0,20172256.0,3436672.0,32923237.0,-65000.0,1301217116.0
Orem,250000.0,22616719.0,7362737.0,400000.0,900000.0,5205358.0,17589729.0,14553088.0,210779894.0,914651.0,85014225.0,56046179.0,28750000.0,337272094.0,165932746.0,122785090.0,62276903.0,99493495.0,26576538.0,386142518.0,196876729.0,25587826.0,99818760.0,73386756.0,72926886.0,6562263.0,300000.0,7636659.0,73921083.0,34535796.0,34190434.0,997087.0,65000000.0,648573.0,256708167.0,14716314.0,32915064.0,0.0,3517763460.0
Richfield,250000.0,817405.0,139013.0,600000.0,500000.0,1925468.0,8963641.0,200000.0,19171049.0,50000.0,4099775.0,7877696.0,2750000.0,32780316.0,35320579.0,4241126.0,1356856.0,3423344.0,6750000.0,59350181.0,19579793.0,857093.0,7101260.0,4292062.0,1672693.0,454203.0,1250000.0,396104.0,5474312.0,1028998.0,23977437.0,5000.0,8500000.0,250000.0,15467999.0,8350492.0,3685367.0,0.0,374857617.0
Delta,400000.0,5817136.0,2000.0,900000.0,0.0,200000.0,1750000.0,400000.0,4181279.0,45000.0,4018011.0,2655088.0,1500000.0,6673098.0,4512524.0,333568.0,566391.0,241518.0,7750000.0,4159499.0,14250000.0,731656.0,3717072.0,1556989.0,141010.0,53171.0,90000.0,329153.0,2629288.0,519661.0,7640055.0,30000.0,2750000.0,8000.0,3001549.0,2857856.0,1524173.0,0.0,103445376.0
Logan,51421.0,15398857.0,9642246.0,500000.0,22250000.0,3364510.0,16935356.0,3119882.0,122998001.0,2552095.0,67215785.0,35095562.0,17500000.0,111244371.0,133302759.0,55103791.0,34111131.0,7253401.0,16461158.0,85960982.0,186808046.0,21647456.0,44213062.0,40994893.0,44748150.0,4292387.0,60000.0,2970599.0,37641697.0,13520820.0,22165173.0,105727.0,12250000.0,253427.0,91086563.0,12913240.0,14133697.0,0.0,1616252934.0
Clearfield,5000.0,5317283.0,175145.0,80000.0,900000.0,178992.0,1250000.0,2347345.0,28960940.0,25000.0,25603282.0,12873909.0,7000000.0,25214204.0,6004753.0,3109248.0,3285271.0,369279.0,18462457.0,3922928.0,19023338.0,1465963.0,25116063.0,15367545.0,2836857.0,1423340.0,2500000.0,2645273.0,15875718.0,7797593.0,10336665.0,404370.0,25500000.0,150000.0,16022263.0,3372469.0,7761439.0,0.0,351907850.0
South Salt Lake,15000.0,86512559.0,575286.0,200000.0,250000.0,276418.0,4033488.0,12062132.0,58099858.0,20000.0,181437142.0,62548160.0,9500000.0,304814997.0,261816753.0,3146140.0,48391246.0,87113742.0,9750000.0,5892001.0,70171803.0,3193092.0,33687821.0,99669051.0,5865886.0,16978095.0,25000.0,3638598.0,32636175.0,18208652.0,40672364.0,1697117.0,41750000.0,5433459.0,416893152.0,60274944.0,30527410.0,25000.0,2282520816.0
Pleasant Grove,70000.0,5953173.0,494928.0,35000.0,300000.0,1851977.0,2750000.0,2906200.0,30998675.0,200000.0,8780773.0,13630290.0,13750000.0,66489823.0,4924758.0,4234002.0,10044494.0,1550466.0,9250000.0,23409528.0,54244585.0,1998204.0,37367978.0,10688721.0,3604302.0,1836914.0,250000.0,2166382.0,27454326.0,52364299.0,8814967.0,187936.0,21750000.0,60000.0,27013746.0,5123255.0,11631941.0,350000.0,533499296.0
North Salt Lake,15000.0,20843442.0,79569.0,17000000.0,350000.0,15000.0,4250000.0,1961113.0,21275772.0,70000.0,45927928.0,25467200.0,8250000.0,111987868.0,13525319.0,3280725.0,4772036.0,5685049.0,18816809.0,3401117.0,17131462.0,1581243.0,22316387.0,7732668.0,1867726.0,1851124.0,50000.0,3219383.0,11768053.0,10032642.0,22547856.0,438472.0,19000000.0,2520052.0,33219072.0,14155904.0,-18269521.0,250000.0,505962315.0
Cedar City,29078.0,18378138.0,2110755.0,90000.0,1500000.0,1738950.0,25057158.0,2103836.0,75325562.0,1341395.0,29900550.0,18223311.0,16250000.0,76971364.0,94006978.0,19863208.0,5822798.0,13851011.0,28221612.0,143883236.0,63219593.0,7533263.0,31516750.0,15971428.0,14538908.0,5028106.0,90000.0,2882102.0,26064785.0,9157564.0,12166782.0,773571.0,24500000.0,4014854.0,30313290.0,12101699.0,8551128.0,0.0,1093551798.0
Price,2000.0,2073061.0,191084.0,800000.0,5750000.0,1903558.0,6784367.0,250000.0,21139973.0,116305.0,6091673.0,11001373.0,2500000.0,37969949.0,11417497.0,1838033.0,4643633.0,795019.0,5250000.0,70061617.0,31750975.0,739879.0,7594672.0,4720662.0,2119590.0,1042027.0,60000.0,1049652.0,6536443.0,2133098.0,4115011.0,21875.0,3250000.0,5000.0,19401096.0,8423298.0,3182213.0,0.0,376914941.0
Centerville,7000.0,2809098.0,69235.0,70000.0,20000.0,479799.0,60000.0,60786.0,40615984.0,8000.0,22274805.0,20490588.0,6500000.0,41896182.0,96800206.0,3417215.0,5111523.0,2363774.0,7000000.0,135144238.0,18736446.0,984013.0,16486986.0,15025114.0,9924259.0,494981.0,450000.0,1624987.0,19437061.0,4331371.0,3963500.0,183957.0,12500000.0,35000.0,11685227.0,2508270.0,2747940.0,0.0,685471638.0
Lehi,20000.0,21791174.0,2072082.0,250000.0,34750000.0,2693704.0,25964619.0,10802277.0,126566043.0,3604650.0,69861522.0,24857209.0,25250000.0,85564753.0,42638999.0,99541754.0,36767156.0,6779186.0,21869762.0,215386249.0,116300701.0,5580281.0,120622320.0,26504119.0,36859897.0,4464009.0,450000.0,12598766.0,70260718.0,41937567.0,20697351.0,588045.0,14750000.0,905543.0,84687728.0,7038038.0,19926233.0,0.0,1891078904.0
Kanab,80000.0,529320.0,35000.0,40000.0,20000.0,200000.0,23500649.0,1395571.0,17579695.0,150000.0,2931694.0,1935915.0,3500000.0,1229699.0,4435674.0,1597825.0,509850.0,269115.0,5000000.0,2220298.0,18597686.0,806972.0,8741892.0,2750518.0,725636.0,201099.0,15000.0,292330.0,3571066.0,305942.0,1046221.0,35000.0,3500000.0,600000.0,2112961.0,1652928.0,822914.0,1000.0,126854684.0
Spanish Fork,61188.0,5880483.0,426857.0,70000.0,17250000.0,2066169.0,1000000.0,3931395.0,66789691.0,653521.0,31109304.0,32861012.0,15500000.0,102084856.0,63632988.0,25465636.0,11174805.0,8092837.0,13143470.0,224082727.0,45927326.0,11736562.0,32984104.0,27879215.0,12607172.0,1623693.0,150000.0,2385316.0,27485043.0,7539050.0,12742823.0,174307.0,8500000.0,3666018.0,40493533.0,9495622.0,9224489.0,0.0,1214247943.0
Herriman,49401.0,2784219.0,442426.0,350000.0,70000.0,1378874.0,250000.0,1511837.0,24862565.0,50000.0,9787250.0,3327995.0,17250000.0,4596047.0,2223724.0,4068086.0,4149680.0,598201.0,14000000.0,22676641.0,32669673.0,4077976.0,38693535.0,2985466.0,1250361.0,1005153.0,60000.0,3042062.0,14275467.0,3514354.0,7098473.0,346520.0,24250000.0,200000.0,10742836.0,1166134.0,3052704.0,0.0,317010591.0
Layton,96100.0,6826984.0,1258308.0,700000.0,900000.0,3568563.0,25541818.0,10720134.0,165816221.0,1168801.0,41558395.0,35124907.0,25750000.0,196506060.0,144986473.0,66634373.0,16633008.0,17428520.0,19468033.0,273349065.0,124997541.0,18769148.0,72868544.0,64343054.0,30031023.0,5961074.0,2001684.0,5342508.0,77807702.0,11095520.0,38985828.0,346945.0,55000000.0,380588.0,50949795.0,23134661.0,21113287.0,-13000.0,2164154834.0
West Jordan,1216151.0,40915630.0,605898.0,1750000.0,250000.0,4210306.0,6972329.0,9414486.0,148199045.0,879115.0,113965659.0,42649450.0,37250000.0,32931691.0,223426343.0,52370869.0,88360835.0,16162367.0,36998496.0,242065255.0,212711406.0,15893675.0,89064059.0,79135091.0,18876966.0,4962893.0,900000.0,9872931.0,88225999.0,32943180.0,30375281.0,1964908.0,75000000.0,1133145.0,102376221.0,46682451.0,21129187.0,-144000.0,2483525780.0
Blanding,2000.0,815000.0,467154.0,0.0,2000000.0,250000.0,4043564.0,250000.0,2250000.0,5000.0,609232.0,1079534.0,3000000.0,1243972.0,6598780.0,264690.0,312800.0,35319.0,4750000.0,3024491.0,7000000.0,260366.0,3449583.0,551086.0,243120.0,204922.0,15000.0,86263.0,2174354.0,366851.0,363550.0,7000.0,700000.0,80000.0,1715943.0,1312716.0,1697521.0,0.0,60678683.0
Washington City,800000.0,3880933.0,23567.0,6000.0,12250000.0,38715.0,9295636.0,3694843.0,36567045.0,250000.0,17526210.0,11324127.0,21000000.0,21139791.0,95493946.0,6815791.0,21606730.0,10882670.0,11750000.0,118838495.0,20018659.0,4655993.0,24275291.0,13036381.0,5830387.0,758242.0,70000.0,1744891.0,11350935.0,6806141.0,8349390.0,160042.0,10000000.0,1750000.0,15515681.0,2019070.0,5878439.0,0.0,728980530.0
Tooele City,40000.0,4087933.0,156135.0,1500000.0,700000.0,3290064.0,4822863.0,4511291.0,48737530.0,209274.0,31325630.0,13222010.0,11750000.0,40956430.0,42456319.0,5024167.0,6291055.0,6340535.0,10500000.0,128972249.0,55991539.0,3736534.0,26146973.0,7913799.0,6304308.0,901317.0,60000.0,3473180.0,18788836.0,2880088.0,8152038.0,74707.0,22750000.0,90000.0,37124563.0,1786061.0,13091133.0,0.0,749315915.0
South Jordan,40000.0,8763711.0,2175337.0,2750000.0,2750000.0,3710526.0,18990716.0,8006398.0,140342456.0,601918.0,36840854.0,26764181.0,29750000.0,331769372.0,13372052.0,80589326.0,60657181.0,6266248.0,15000000.0,385680279.0,127923918.0,12701337.0,82275904.0,35366771.0,16762830.0,5134810.0,300000.0,9967803.0,66292397.0,29642547.0,22620621.0,143539.0,58250000.0,140329.0,62168860.0,3659701.0,9662431.0,0.0,2331001864.0
Tremonton,25000.0,3664774.0,30000.0,4000.0,2000.0,15000.0,3547899.0,1750000.0,12363852.0,450000.0,3755922.0,5302574.0,4500000.0,36297064.0,4210540.0,2180133.0,860425.0,720647.0,8000000.0,4605750.0,29301453.0,1307338.0,7706488.0,1437434.0,3186575.0,4197828.0,15000.0,512930.0,4032957.0,3499026.0,2035232.0,32605.0,6000000.0,150000.0,15988976.0,5013606.0,-107750.0,0.0,198926185.0
Monticello,150000.0,530190.0,20000.0,40000.0,250000.0,25000.0,3420954.0,8000.0,1705082.0,6000.0,583192.0,908352.0,800000.0,2069124.0,221673.0,248342.0,30524.0,24201.0,3750000.0,2132870.0,3750000.0,195861.0,2488448.0,292507.0,69062.0,36234.0,15000.0,75910.0,1096577.0,152530.0,455382.0,2000.0,1750000.0,70000.0,2521939.0,83005.0,4163009.0,0.0,40886335.0
Beaver City,300000.0,360477.0,68551.0,0.0,0.0,200000.0,4805537.0,30000.0,9820732.0,25000.0,4461526.0,3456681.0,1750000.0,2876651.0,2207222.0,309900.0,104804.0,25928.0,13250000.0,2339236.0,6500000.0,327358.0,3354613.0,1138954.0,137197.0,103632.0,6000.0,1190849.0,2380564.0,400435.0,399192.0,80000.0,2750000.0,15000.0,1488429.0,772165.0,628826.0,7000.0,85785836.0
Draper,494574.0,20586973.0,523589.0,250000.0,40000.0,3432427.0,15260543.0,18214500.0,122577868.0,629813.0,76254866.0,24552417.0,23250000.0,443645182.0,57084134.0,38787333.0,45548378.0,206172537.0,22500000.0,47833235.0,120469464.0,14985158.0,77182234.0,50943424.0,19062141.0,5353701.0,1750000.0,9513203.0,55287052.0,37119384.0,62048570.0,998287.0,47000000.0,2239646.0,63967197.0,28039942.0,26459102.0,-6000.0,2236881367.0
Cottonwood Heights,3000.0,15616285.0,293832.0,150000.0,1500000.0,987623.0,5684417.0,3750390.0,53007036.0,179330.0,14174280.0,5634585.0,15000000.0,7066246.0,52033951.0,20442399.0,19022021.0,707959.0,8492318.0,84229335.0,91585372.0,18744373.0,44681456.0,13453636.0,10801100.0,1846940.0,2500000.0,3518664.0,27006785.0,20413434.0,7151266.0,97335.0,30500000.0,400000.0,14697019.0,1935450.0,9017935.0,0.0,782316248.0
Payson,30000.0,531134.0,134707.0,25000.0,10000000.0,1713636.0,1250000.0,1077222.0,27460880.0,300000.0,19494131.0,8402993.0,6500000.0,16396862.0,6145124.0,2053142.0,2622623.0,451980.0,7000000.0,93585922.0,31142979.0,548249.0,14912167.0,6163403.0,1259778.0,660060.0,50000.0,1168498.0,9525130.0,2882599.0,2442218.0,46903.0,4250000.0,30000.0,26117788.0,3713406.0,6925204.0,0.0,430745738.0
Hurricane,400000.0,8868113.0,21921.0,900000.0,9000000.0,438333.0,14892154.0,5450600.0,21467820.0,369217.0,11254525.0,10621476.0,13500000.0,19565067.0,23308460.0,1097250.0,505054.0,2209184.0,10250000.0,70282349.0,21560889.0,544614.0,18203140.0,13612209.0,3388700.0,2000012.0,70000.0,1172746.0,10717080.0,1290127.0,7127648.0,852273.0,7250000.0,499513.0,49325891.0,1701523.0,7337338.0,90000.0,473886859.0
Eagle Mountain,40000.0,31316634.0,164971.0,5750000.0,1000.0,734173.0,50000.0,368760.0,5657173.0,70000.0,17983011.0,2597921.0,12000000.0,449574.0,2196397.0,3407651.0,2027207.0,622961.0,9750000.0,2675845.0,17818036.0,671858.0,36668459.0,4736340.0,1505762.0,2682591.0,70000.0,1695754.0,12594582.0,5230145.0,12372607.0,15000.0,20500000.0,30000.0,12992746.0,2815549.0,1009525.0,0.0,256684856.0
Bountiful,6000.0,7437407.0,455409.0,70000.0,1500000.0,4107293.0,700000.0,4409965.0,52253762.0,150000.0,10940271.0,26445564.0,17500000.0,212382704.0,4746627.0,12359267.0,14292963.0,6756247.0,9250000.0,7860661.0,89495871.0,7570279.0,40888020.0,13089947.0,6280114.0,9536828.0,100000.0,4872026.0,20506638.0,10914337.0,9182908.0,48134.0,32750000.0,158047.0,17808411.0,2689587.0,11073265.0,0.0,748096164.0
Kaysville,150000.0,7331017.0,1349090.0,30000.0,1000.0,908263.0,200000.0,6962467.0,25310317.0,64713.0,12841235.0,11061289.0,14000000.0,51171263.0,6348571.0,5869487.0,4451444.0,1026693.0,51500000.0,8207060.0,18765192.0,20891880.0,31902435.0,7702349.0,7886832.0,714339.0,450000.0,1756323.0,14515377.0,7456557.0,5861942.0,83376.0,19000000.0,50000.0,24950397.0,9130552.0,-11186668.0,0.0,476333913.0
American Fork,1750000.0,32735467.0,416107.0,250000.0,90000.0,1918417.0,2537613.0,6467601.0,97383158.0,604662.0,10741593.0,43377648.0,11250000.0,363165149.0,77332237.0,30782170.0,32879118.0,15578247.0,10994687.0,168866049.0,16177423.0,23341790.0,42351624.0,25410309.0,33333050.0,2552910.0,60000.0,10128930.0,38370756.0,17729496.0,15136893.0,87299.0,30250000.0,2032544.0,46167765.0,24508447.0,11906936.0,0.0,1589938814.0
Saratoga Springs,4000.0,1248145.0,292288.0,4000000.0,45000.0,666682.0,200000.0,7621987.0,38675044.0,70000.0,10676283.0,10139654.0,12000000.0,9316917.0,5849746.0,3279643.0,2707777.0,228912.0,4000000.0,109774900.0,64862355.0,1232513.0,28673397.0,2370807.0,644843.0,443060.0,35000.0,1569074.0,10513027.0,3051452.0,4667951.0,99066.0,16750000.0,70000.0,6328620.0,836478.0,3377893.0,0.0,490660975.0
Holladay,109715.0,1285440.0,1385203.0,6000.0,0.0,512664.0,13403444.0,4973598.0,36776816.0,150000.0,11868544.0,5726830.0,12750000.0,2707453.0,11375251.0,9156459.0,4953705.0,3418808.0,3500000.0,4587101.0,36347784.0,4256265.0,29508967.0,8985224.0,6473992.0,2529321.0,80000.0,2836758.0,19193338.0,11877552.0,4825914.0,18908.0,28000000.0,3500000.0,12994754.0,1917254.0,9367377.0,0.0,356710901.0
Ogden,163437.0,24328451.0,5451828.0,700000.0,200000.0,2346427.0,22486184.0,9582585.0,160064926.0,4537531.0,138660306.0,81100858.0,25750000.0,162982208.0,203479651.0,51456547.0,23680938.0,25139078.0,36583201.0,97256015.0,167249161.0,26264126.0,90272945.0,80603792.0,15684967.0,8208243.0,1129905.0,9884440.0,67805684.0,20597089.0,56354533.0,776277.0,71000000.0,2040065.0,225560250.0,53674448.0,21280843.0,20000.0,2351801880.0
St George,312153.0,46511517.0,3093928.0,2500000.0,55750000.0,7301560.0,86218496.0,23711154.0,232694377.0,2854562.0,71031690.0,70917391.0,57500000.0,432897832.0,219547352.0,98444794.0,27110148.0,64097605.0,39749901.0,401571408.0,178585215.0,22483077.0,102107596.0,69355138.0,54820092.0,8515478.0,250000.0,8330526.0,85690443.0,32126655.0,41932161.0,1876591.0,38750000.0,2209601.0,188957280.0,24929484.0,36276806.0,90000.0,3620610765.0
Springdale,4000.0,125570.0,30000.0,0.0,0.0,1000.0,56938438.0,1750000.0,33191105.0,150000.0,180580.0,37988.0,300000.0,17362.0,68640.0,1726509.0,282059.0,37046.0,1250000.0,1335150.0,3500000.0,25098.0,1839345.0,7639451.0,6042438.0,206631.0,1000.0,113696.0,2364840.0,670670.0,324513.0,150000.0,1750000.0,3000.0,916521.0,704247.0,1625556.0,0.0,143790204.0
