City,A_AG_WILDLIFE,C_CONSTRUCTION,E_EDUCATION,E_EXTRACTION,G_GOVERNMENT,H_HEALTH_CARE,L_ACCOMMODATION,L_CULTURAL_REC,L_RSTRNT_BAR,L_SPECIAL_EVENT,M_MANUFACTURING,O_OTHER,R_AUTO_PRIVATE,R_AUTO_RETAIL,R_BUILDING_SUPPLY,R_CLOTHING,R_ELECTRONICS,R_FURNITURE,R_GAS_STATIONS,R_GENERAL_RETAIL,R_GROCERY_BEV,R_HEALTH_RETAIL,R_NONSTORE_RETAIL,R_OTHER_RETAIL,R_SPORT_HOBBY,S_ADMIN_SUPPORT,S_CORPORATE_MGMT,S_FINANCIAL,S_IT_DATA_20,S_PROF_TECH_SRV,S_RENTAL_LEASING,S_WHLSLE_ETRADE,U_UTILITIES,W_DISTRIBUTION,W_WHLSALE_DURABLE,W_WHLSLE_NDURABLE,X_ADJUSTMENTS,X_UNKNOWN,TOTAL
Springville,56387.0,29093318.0,1321096.0,500000.0,19000000.0,1195150.0,7277776.0,713506.0,56152459.0,444993.0,40565345.0,19304230.0,19000000.0,62800475.0,12278876.0,5149682.0,8738022.0,8004781.0,24098782.0,97409247.0,75848560.0,3133911.0,88718661.0,26866713.0,4212051.0,3729498.0,25000.0,2282838.0,19923685.0,8555339.0,10844115.0,1356574.0,8000000.0,1354401.0,42932651.0,6012601.0,8913304.0,0.0,904783790.0
Lindon,115704.0,9083827.0,364169.0,50000.0,500000.0,35533.0,450000.0,2725492.0,15828687.0,1646302.0,50608856.0,17719220.0,10250000.0,239665578.0,263971404.0,3180195.0,12924925.0,11046124.0,2000000.0,99176997.0,1231651.0,1217024.0,37293561.0,12578781.0,6930568.0,2370384.0,450000.0,2530042.0,20929178.0,44310518.0,23338837.0,2387872.0,14250000.0,35827.0,66523128.0,4615079.0,18348242.0,0.0,1152126191.0
Moab,6134.0,1331732.0,641140.0,900000.0,90000.0,77109.0,122531379.0,7165537.0,77267687.0,178362.0,10010321.0,1411530.0,9000000.0,10504967.0,8316850.0,8893454.0,2145705.0,400829.0,56000000.0,4441913.0,24822375.0,12795676.0,20141866.0,23419089.0,9925046.0,1248376.0,15000.0,528727.0,11234954.0,3690817.0,16229106.0,234073.0,8000000.0,7705630.0,8985048.0,1806754.0,5139443.0,0.0,595492414.0
Roy,39475.0,7083931.0,70896.0,150000.0,1000.0,1814577.0,300000.0,3485029.0,48683045.0,250000.0,13518200.0,11399013.0,19000000.0,43574111.0,2866394.0,5113574.0,6597665.0,6967864.0,21777579.0,6309728.0,122163622.0,3501170.0,56339116.0,7524983.0,2476200.0,1023010.0,15000.0,2743179.0,15994982.0,9182473.0,7806045.0,283039.0,24000000.0,94190.0,15314693.0,2357707.0,3367208.0,-1000.0,533739500.0
Roosevelt,12172.0,834404.0,88004.0,20677630.0,1250000.0,2124841.0,70000.0,7000.0,16355807.0,250000.0,21558972.0,8967787.0,7250000.0,34848809.0,8068743.0,1187360.0,1123128.0,1964666.0,8000000.0,6014705.0,45617535.0,314856.0,14894898.0,3150168.0,400036.0,1189288.0,20000.0,837460.0,13807020.0,4969859.0,11655512.0,158375.0,11000000.0,40000.0,13904117.0,10782297.0,1271362.0,0.0,296980105.0
Brigham,8304.0,2471591.0,304229.0,90000.0,15000.0,1717212.0,5651755.0,2378389.0,31954156.0,600000.0,37962338.0,15312100.0,12500000.0,64958159.0,10726725.0,2650838.0,5902236.0,2721418.0,16000000.0,3002270.0,48237855.0,1909304.0,31819643.0,6312564.0,2320226.0,825277.0,15000.0,1035032.0,11422731.0,3739421.0,12953080.0,543731.0,14250000.0,278146.0,31182782.0,1690711.0,2649619.0,0.0,429474429.0
Millcreek,30218.0,13136890.0,906935.0,450000.0,6000.0,10605362.0,600000.0,9379319.0,93553456.0,300000.0,25261713.0,35609164.0,29500000.0,94297535.0,82418414.0,15562423.0,9952398.0,15451008.0,17026797.0,76516209.0,179845999.0,9023673.0,101515171.0,35321984.0,67605100.0,3805294.0,60000.0,3204806.0,42612410.0,23623220.0,34387449.0,869129.0,30750000.0,169353.0,69409730.0,3454075.0,17316917.0,0.0,1400866872.0
Sandy,1484129.0,37991292.0,1622304.0,700000.0,600000.0,5387731.0,27910318.0,27548363.0,209269256.0,6882844.0,52789817.0,72714013.0,58250000.0,449105538.0,226633405.0,97511637.0,96459927.0,41637311.0,26802091.0,380523775.0,170563230.0,28793958.0,234280301.0,72497423.0,181502021.0,10517933.0,983701.0,11380352.0,98395214.0,66302022.0,42272908.0,3594140.0,82500000.0,1414140.0,253523230.0,14067233.0,37570294.0,-41000.0,4061263134.0
Farmington,17032.0,6559945.0,1153875.0,2750000.0,450000.0,1277588.0,7000000.0,93619287.0,57513442.0,300000.0,4381204.0,9501925.0,16000000.0,45731893.0,3829845.0,99768814.0,24344747.0,3670521.0,5750000.0,7828673.0,78378229.0,9829130.0,64387223.0,10362234.0,36397908.0,2262720.0,800000.0,2020632.0,22986294.0,14948426.0,3971258.0,413300.0,18500000.0,101556.0,42826227.0,1387632.0,5672055.0,-6000.0,905052942.0
Park City,104209.0,12218186.0,745251.0,2500000.0,6000.0,108941.0,435484986.0,104672832.0,178275403.0,2317837.0,23334575.0,4664162.0,15750000.0,966496.0,12362604.0,62128577.0,9133675.0,19588897.0,0.0,9870657.0,79912858.0,4655038.0,69581657.0,33277606.0,62757632.0,7903936.0,90000.0,3265245.0,20782487.0,29343344.0,48562749.0,820285.0,36500000.0,369703.0,35299632.0,4334424.0,25901493.0,0.0,1559823744.0
Orem,685039.0,30422206.0,5124784.0,300000.0,2500000.0,4492199.0,19396315.0,19208744.0,254077136.0,905909.0,115999611.0,66459940.0,46750000.0,437057745.0,225971316.0,147856895.0,64383555.0,116185320.0,32902822.0,456274913.0,228016226.0,37076913.0,195964077.0,87841499.0,105560906.0,9518103.0,250000.0,6582947.0,92519887.0,57994385.0,34281999.0,3904683.0,68821837.0,1057731.0,404992145.0,19002754.0,33558798.0,0.0,4485886845.0
Richfield,450000.0,1406082.0,168675.0,45000.0,700000.0,2066632.0,11803270.0,250000.0,25718489.0,250000.0,5914580.0,9371240.0,5750000.0,48058965.0,53746806.0,5470981.0,2971852.0,5232003.0,8500000.0,70979500.0,24089710.0,1126658.0,13766054.0,4601002.0,2065902.0,700707.0,1500000.0,514117.0,6363659.0,1642820.0,27911333.0,182643.0,9000000.0,600000.0,22501068.0,7872811.0,3702004.0,0.0,488125104.0
Delta,645292.0,1482701.0,4000.0,700000.0,0.0,300000.0,2116862.0,400000.0,5020655.0,45000.0,6523994.0,3263530.0,3000000.0,8040609.0,10711533.0,533816.0,1116972.0,414303.0,12250000.0,4233269.0,16940352.0,765990.0,7840416.0,1637084.0,259856.0,50804.0,70000.0,287394.0,2617843.0,988508.0,9482871.0,110272.0,3000000.0,20000.0,4087443.0,2976756.0,615548.0,0.0,133875235.0
Logan,38659.0,37192810.0,7591629.0,600000.0,25500000.0,3433090.0,24004869.0,3534988.0,156047893.0,3754179.0,74918777.0,39964956.0,26750000.0,148705156.0,225107254.0,64916891.0,40521577.0,10513907.0,21887947.0,96899920.0,228165893.0,25273990.0,90538512.0,65937307.0,71469728.0,5402952.0,15000.0,3243179.0,48956629.0,23717870.0,21546148.0,2002107.0,14000000.0,1442948.0,138560239.0,18495105.0,26297976.0,0.0,2196373459.0
Clearfield,15991.0,8113262.0,243067.0,300000.0,900000.0,210045.0,1262263.0,1792446.0,37060402.0,200000.0,23017507.0,16080776.0,11500000.0,29618385.0,11125816.0,10643512.0,4363070.0,506679.0,24426523.0,4834447.0,15381147.0,1848664.0,57694735.0,18195765.0,3508797.0,1741497.0,3500000.0,2727281.0,19491592.0,16040004.0,12578479.0,1084134.0,21500000.0,530042.0,27442847.0,3256891.0,6184591.0,0.0,468332248.0
South Salt Lake,15517.0,117218247.0,780515.0,150000.0,350000.0,540107.0,4363370.0,9440833.0,75902170.0,7000.0,332686191.0,72157657.0,13000000.0,370276455.0,300847570.0,5171366.0,51627800.0,134425688.0,15750000.0,8046752.0,81439560.0,3536500.0,70535840.0,111668330.0,5778030.0,24374461.0,500000.0,3882748.0,32458187.0,23445122.0,30480862.0,2229352.0,39250000.0,5894857.0,509821798.0,62429173.0,15426614.0,0.0,2874142490.0
Pleasant Grove,704782.0,7433362.0,520682.0,200000.0,200000.0,1477070.0,3500000.0,8010874.0,40296480.0,250000.0,14078261.0,14262967.0,22000000.0,81121727.0,7436993.0,6876597.0,14343904.0,2978889.0,11250000.0,29824331.0,58363383.0,2994499.0,86112887.0,13329316.0,6043511.0,3086611.0,300000.0,2591972.0,35395093.0,34775054.0,10842354.0,1639116.0,22500000.0,281891.0,39605293.0,7845982.0,8703215.0,0.0,690457259.0
North Salt Lake,69895.0,19129612.0,80539.0,20664795.0,400000.0,21507.0,4250000.0,3141101.0,27880473.0,40000.0,43902785.0,26692151.0,15250000.0,116522092.0,24394994.0,5141728.0,5574908.0,3212798.0,25649788.0,4288891.0,22246153.0,1472659.0,49536355.0,10153061.0,2696424.0,2156836.0,150000.0,2924452.0,15606084.0,14965149.0,53279665.0,1675020.0,17750000.0,2454528.0,44084665.0,16494714.0,10386370.0,0.0,674205469.0
Cedar City,94047.0,18822918.0,2574439.0,90000.0,2000000.0,2309018.0,34437715.0,3197594.0,100965799.0,1947606.0,40943540.0,23620687.0,30250000.0,106354298.0,177721043.0,27447492.0,12997437.0,32027046.0,39848689.0,172455140.0,81122913.0,9590255.0,71973019.0,27946422.0,23661693.0,7565365.0,80000.0,2143637.0,29553230.0,11666329.0,14654194.0,1674861.0,27750000.0,564567.0,60949254.0,22177431.0,-2523252.0,0.0,1568303461.0
Price,16149.0,1719560.0,146118.0,600000.0,6000000.0,2428331.0,8410425.0,230965.0,24790172.0,150000.0,7035737.0,10450636.0,4250000.0,45897617.0,16845796.0,2241221.0,7897647.0,840977.0,6250000.0,82426399.0,34567170.0,608259.0,15596537.0,4998334.0,2300479.0,1140370.0,3000.0,2294845.0,6703714.0,3740341.0,4836408.0,295053.0,4500000.0,64665.0,20030198.0,8608979.0,3026633.0,0.0,449801104.0
Centerville,52146.0,2771307.0,216336.0,90000.0,15000.0,532393.0,150000.0,524922.0,48053288.0,70000.0,28089718.0,29084929.0,11500000.0,43330599.0,151017099.0,4299005.0,5647786.0,3224100.0,8500000.0,146304723.0,20919074.0,1851946.0,33543763.0,14751353.0,11540083.0,938702.0,40000.0,1074699.0,17359823.0,5098800.0,4242432.0,891306.0,12750000.0,64022.0,16259006.0,3234614.0,4424830.0,-6000.0,829462106.0
Lehi,1993682.0,24351603.0,1348683.0,332488.0,37250000.0,4152633.0,27438877.0,13568195.0,158165333.0,5715023.0,95038902.0,28661049.0,47250000.0,178221916.0,74177042.0,109648993.0,44588416.0,14066601.0,31202013.0,207664712.0,141153064.0,7239007.0,206682277.0,29852077.0,53926899.0,4124555.0,600000.0,15048551.0,95853489.0,90900813.0,21937944.0,1907092.0,16750000.0,1317277.0,120322013.0,9810523.0,24156164.0,0.0,2446513716.0
Kanab,109150.0,434082.0,51559.0,2000.0,35000.0,250000.0,28103684.0,2609934.0,19131368.0,162067.0,2901001.0,2453506.0,5250000.0,1662735.0,5137284.0,1848920.0,1089647.0,208527.0,7000000.0,2686390.0,22579496.0,1204841.0,16555356.0,4608561.0,1066643.0,2260611.0,5000.0,436595.0,4550083.0,809026.0,960809.0,83958.0,4250000.0,350000.0,2455255.0,2250365.0,1468569.0,0.0,166819509.0
Spanish Fork,454226.0,5423108.0,1613796.0,350000.0,18500000.0,2555484.0,4168076.0,4678747.0,102442607.0,641103.0,47587446.0,38817283.0,23750000.0,138629837.0,170805152.0,39775339.0,14388132.0,9965730.0,16805804.0,282972756.0,60367119.0,12359803.0,87153368.0,45285991.0,25377155.0,2134857.0,200000.0,1899960.0,33089605.0,14063377.0,14325274.0,1479574.0,9750000.0,2950095.0,73101735.0,11718677.0,12925078.0,0.0,1780916578.0
Herriman,39408.0,1694126.0,700069.0,250000.0,250000.0,1609016.0,1250000.0,2270570.0,43289657.0,200000.0,18201004.0,5383413.0,33250000.0,9515336.0,6941003.0,9139198.0,2320080.0,1573552.0,17250000.0,33244119.0,78835030.0,6191741.0,107998308.0,6305511.0,2494700.0,1441568.0,25000.0,4582227.0,21947515.0,8221996.0,7716151.0,602928.0,29750000.0,173498.0,23308017.0,2020871.0,4490577.0,0.0,573598018.0
Layton,34917.0,10277667.0,1488217.0,350000.0,1250000.0,3558416.0,23230435.0,11773146.0,213744979.0,2105160.0,53897558.0,36907440.0,44000000.0,262076119.0,222193332.0,65731787.0,20612632.0,106124102.0,21923641.0,326625185.0,138590597.0,23031371.0,155456888.0,67318236.0,41477097.0,6335322.0,1500000.0,5572632.0,69661106.0,21569825.0,51385005.0,1456626.0,59500000.0,836102.0,86288844.0,32359239.0,13185305.0,-76000.0,2877653605.0
West Jordan,2641808.0,54797431.0,1273102.0,3250000.0,400000.0,4356137.0,7937439.0,12816295.0,201151551.0,955753.0,142690281.0,50739321.0,60500000.0,48677752.0,382913261.0,60537150.0,58257341.0,25264788.0,46297483.0,289783630.0,229923005.0,21309825.0,202673025.0,118743566.0,34045027.0,6680326.0,800000.0,13038710.0,93919741.0,34392152.0,34427868.0,3570021.0,86745623.0,1492361.0,156728907.0,76194159.0,12349649.0,0.0,3240083319.0
Blanding,3000.0,1229664.0,356777.0,7000.0,2250000.0,200000.0,3446976.0,319094.0,2546008.0,1000.0,692252.0,1186074.0,3750000.0,1974350.0,9609519.0,433794.0,593930.0,60107.0,6500000.0,2923249.0,7618010.0,349054.0,6956461.0,859909.0,387908.0,95377.0,8000.0,68535.0,1807586.0,696846.0,434418.0,62887.0,500000.0,100000.0,2134831.0,939419.0,284712.0,0.0,73557585.0
Washington City,689377.0,5379959.0,106412.0,600000.0,15500000.0,174489.0,34359517.0,4567401.0,41210608.0,350000.0,29043422.0,16070828.0,36750000.0,29160187.0,177308682.0,10301005.0,21638886.0,15660531.0,14750000.0,138601330.0,27429362.0,2829851.0,65128189.0,20555325.0,7257580.0,1809145.0,60000.0,1794895.0,15727756.0,7935188.0,9447862.0,812380.0,12500000.0,236448.0,24623505.0,2158135.0,5613343.0,0.0,1030548486.0
Tooele City,45005.0,8297850.0,529294.0,4313301.0,900000.0,4009159.0,4712363.0,4518100.0,64892885.0,800000.0,47630231.0,17513028.0,19250000.0,79986726.0,65413881.0,6292458.0,11320709.0,9188375.0,13000000.0,157635769.0,61337376.0,4985038.0,66751978.0,12830023.0,8125571.0,3069102.0,20000.0,2715506.0,22405396.0,6332161.0,10821416.0,1395928.0,25250000.0,559367.0,44907387.0,2906984.0,8282565.0,0.0,1027718803.0
South Jordan,92847.0,8434386.0,3227115.0,2416380.0,2250000.0,4050127.0,18084211.0,11077248.0,173464024.0,166468.0,36956910.0,31336085.0,50750000.0,475039597.0,17251200.0,95723186.0,35567043.0,10363221.0,22000000.0,454162801.0,147969063.0,15148626.0,187698344.0,41424697.0,23481963.0,5705883.0,400000.0,10535345.0,76630737.0,68318483.0,24758693.0,1478791.0,67250000.0,589310.0,82116578.0,6016718.0,17954561.0,0.0,2929240969.0
Tremonton,76460.0,3750417.0,45618.0,2000.0,5000.0,800000.0,4135181.0,2250000.0,16449559.0,184468.0,2349685.0,7786519.0,8250000.0,48283169.0,6920676.0,3231137.0,1471241.0,1020745.0,10250000.0,4266988.0,34894266.0,851646.0,18702621.0,2032210.0,5349747.0,4827372.0,10000.0,463530.0,4892398.0,3270640.0,2027916.0,222476.0,6750000.0,170935.0,24144140.0,7175135.0,3101259.0,0.0,269111344.0
Monticello,80000.0,805691.0,15000.0,0.0,300000.0,45000.0,4578050.0,50000.0,2610416.0,2000.0,2217763.0,1529941.0,1250000.0,1472105.0,256556.0,257354.0,72038.0,30136.0,4500000.0,2664269.0,4145340.0,278278.0,5343257.0,351216.0,182096.0,26624.0,5000.0,41724.0,1101787.0,347682.0,283271.0,12716.0,2000000.0,70000.0,3948972.0,108017.0,599804.0,0.0,49930206.0
Beaver City,500000.0,256240.0,44900.0,0.0,0.0,250000.0,7910646.0,150000.0,13027194.0,30000.0,11574391.0,4200826.0,3250000.0,3770888.0,4644405.0,491595.0,257050.0,87957.0,18000000.0,2280385.0,7501338.0,505390.0,7716952.0,770596.0,257552.0,116062.0,4000.0,1600071.0,1950320.0,1063549.0,648231.0,213049.0,3000000.0,20000.0,1623469.0,675168.0,1108640.0,0.0,122364438.0
Draper,554842.0,24728074.0,540144.0,400000.0,60000.0,7537799.0,17873146.0,15931028.0,154038935.0,218142.0,92996544.0,27274296.0,36500000.0,522298970.0,61226188.0,47406292.0,63154670.0,268959830.0,25250000.0,59422770.0,134636936.0,26069652.0,144571077.0,68347343.0,24391558.0,10631857.0,800000.0,9508789.0,80584932.0,62203905.0,76147753.0,2552733.0,51250000.0,3069041.0,104069664.0,35547988.0,29306255.0,0.0,2875616001.0
Cottonwood Heights,11993.0,13641928.0,352888.0,60000.0,1500000.0,917323.0,11896167.0,3439760.0,56951662.0,90000.0,15553074.0,7067745.0,21250000.0,7643250.0,67837012.0,25833074.0,16190595.0,1540759.0,10377968.0,111731486.0,102910387.0,23641090.0,102274463.0,19412745.0,14910687.0,1902614.0,3250000.0,3505070.0,31954438.0,35195515.0,8294154.0,591187.0,30750000.0,286978.0,24391222.0,3825807.0,5813789.0,0.0,1011026421.0
Payson,140173.0,912308.0,170452.0,50000.0,10500000.0,2477484.0,3000000.0,1348815.0,36357070.0,350000.0,28487075.0,10918722.0,11000000.0,19609815.0,9371447.0,2981656.0,4000130.0,1130113.0,9000000.0,112450085.0,35226954.0,1433061.0,36643849.0,8170816.0,1685644.0,1137259.0,40000.0,797326.0,11621765.0,5337906.0,4070960.0,613008.0,4750000.0,89300.0,35427995.0,4255240.0,2715457.0,0.0,559736398.0
Hurricane,463785.0,15965833.0,142378.0,1500000.0,10500000.0,661930.0,35263814.0,16176017.0,32565734.0,433704.0,18030615.0,13313202.0,30250000.0,33994328.0,42305609.0,2147736.0,1500099.0,4130179.0,14500000.0,92075587.0,27069270.0,1067206.0,43680762.0,21367563.0,2193812.0,4026645.0,50000.0,1940842.0,12425350.0,4871807.0,16296865.0,1351250.0,7500000.0,1618203.0,86043755.0,2676915.0,7344335.0,0.0,747778562.0
Eagle Mountain,56635.0,36458036.0,444746.0,6000000.0,2000.0,1259581.0,350000.0,433889.0,15022307.0,90000.0,41696787.0,4810662.0,27000000.0,1565733.0,8911215.0,6975590.0,9648836.0,1457237.0,14250000.0,8127862.0,24102848.0,1556904.0,94429029.0,9562331.0,2789924.0,5402119.0,20000.0,2377638.0,20050738.0,16806115.0,14261646.0,2934908.0,32250000.0,572655.0,24426324.0,10722342.0,3672170.0,0.0,507802399.0
Bountiful,59223.0,8313815.0,582385.0,150000.0,2000000.0,4912509.0,1250000.0,5596585.0,55794476.0,150000.0,12949446.0,28746843.0,23500000.0,222203073.0,5940424.0,15463919.0,24871265.0,8856873.0,10000000.0,15169670.0,95392150.0,11539346.0,85263453.0,17096962.0,10107984.0,6548582.0,60000.0,5294556.0,24247012.0,19363694.0,8176807.0,590888.0,34500000.0,172683.0,28889196.0,3700825.0,11727299.0,0.0,922878850.0
Kaysville,136215.0,11601981.0,1400943.0,450000.0,1000.0,1110050.0,300000.0,7292054.0,30234441.0,90000.0,12081003.0,12651348.0,21250000.0,76705533.0,14314259.0,10952811.0,6158616.0,2517490.0,57000000.0,10931509.0,23091161.0,8623521.0,70135413.0,12165790.0,12361230.0,1480733.0,60000.0,1852853.0,16966882.0,11047573.0,7947634.0,921289.0,20250000.0,120132.0,53991575.0,11291399.0,4700594.0,0.0,655819288.0
American Fork,2614152.0,47413444.0,792367.0,300000.0,150000.0,2031605.0,2568979.0,8217836.0,125267649.0,346025.0,25331805.0,60533814.0,20750000.0,488705840.0,114099101.0,45108701.0,33148839.0,20917157.0,13097418.0,200248267.0,20541879.0,32443942.0,94815119.0,37165838.0,43037817.0,3863917.0,200000.0,10440497.0,41190587.0,29225977.0,17363022.0,2466358.0,29500000.0,2089921.0,80165028.0,40412748.0,18582456.0,0.0,2142782442.0
Saratoga Springs,54803.0,2207461.0,437053.0,4750000.0,150000.0,800263.0,450000.0,9161458.0,54978651.0,60000.0,21230758.0,13567580.0,23500000.0,15164924.0,14814504.0,7292393.0,4886285.0,1128010.0,5500000.0,272403499.0,89849000.0,1991395.0,76554445.0,4764896.0,1868337.0,738503.0,25000.0,2070191.0,16652509.0,6304636.0,6982581.0,413791.0,22250000.0,777771.0,22539116.0,1604948.0,2735926.0,0.0,1010909293.0
Holladay,172210.0,2038628.0,1212291.0,15000.0,1000.0,456617.0,13427065.0,5931268.0,47550280.0,25000.0,15392602.0,9510690.0,20500000.0,3553946.0,20720399.0,12929362.0,6031584.0,2622846.0,4000000.0,8134925.0,42630955.0,5069219.0,70598856.0,11602131.0,9293445.0,2661542.0,50000.0,2778720.0,19249171.0,21140129.0,7234936.0,443805.0,29000000.0,3274158.0,22311868.0,1652247.0,7245823.0,0.0,490590035.0
Ogden,175577.0,32617902.0,5795240.0,1750000.0,25000.0,3317724.0,24778136.0,10150838.0,201382690.0,3329696.0,155801872.0,92882026.0,37000000.0,223846453.0,326310519.0,70861347.0,27232962.0,35035968.0,39544124.0,105236778.0,185934828.0,31280520.0,151131030.0,102813140.0,23400592.0,8743008.0,150000.0,9809361.0,75454236.0,35748639.0,65813041.0,5409477.0,76148250.0,5206868.0,280842668.0,67271863.0,27996013.0,0.0,2991043294.0
St George,415621.0,64852252.0,4049610.0,3000000.0,61500000.0,9511023.0,129647154.0,31230210.0,318015613.0,4029167.0,130608838.0,93557175.0,104000000.0,600525475.0,346607257.0,119992250.0,42663346.0,114751625.0,54138017.0,508363010.0,233938275.0,25969900.0,219203445.0,98185241.0,89547854.0,11761269.0,250000.0,9712960.0,89284832.0,57778134.0,55084561.0,6416701.0,44173456.0,4110075.0,307166847.0,33499401.0,42838302.0,0.0,5130406840.0
