City,A_AG_WILDLIFE,C_CONSTRUCTION,E_EDUCATION,E_EXTRACTION,G_GOVERNMENT,H_HEALTH_CARE,L_ACCOMMODATION,L_CULTURAL_REC,L_RSTRNT_BAR,L_SPECIAL_EVENT,M_MANUFACTURING,O_OTHER,R_AUTO_PRIVATE,R_AUTO_RETAIL,R_BUILDING_SUPPLY,R_CLOTHING,R_ELECTRONICS,R_FURNITURE,R_GAS_STATIONS,R_GENERAL_RETAIL,R_GROCERY_BEV,R_HEALTH_RETAIL,R_NONSTORE_RETAIL,R_OTHER_RETAIL,R_SPORT_HOBBY,S_ADMIN_SUPPORT,S_CORPORATE_MGMT,S_FINANCIAL,S_IT_DATA_20,S_PROF_TECH_SRV,S_RENTAL_LEASING,S_WHLSLE_ETRADE,U_UTILITIES,W_DISTRIBUTION,W_WHLSALE_DURABLE,W_WHLSLE_NDURABLE,X_ADJUSTMENTS,X_UNKNOWN,TOTAL
Farmington,0.0,1268165.0,320181.0,35000.0,200000.0,820382.0,4250000.0,69395519.0,30581672.0,364018.0,4198935.0,9457084.0,7750000.0,13382690.0,746705.0,77270312.0,2890981.0,3297109.0,4500000.0,4802116.0,57621778.0,2768002.0,4841082.0,10599293.0,26793124.0,353239.0,300000.0,1471478.0,17778425.0,3033892.0,3289423.0,250000.0,18000000.0,45000.0,33741451.0,620935.0,2669488.0,0.0,552878416.0
Park City,200000.0,2960541.0,858430.0,1250000.0,5000.0,218890.0,280819083.0,84557275.0,123281000.0,2504735.0,15120450.0,4364684.0,9750000.0,4657586.0,6335816.0,34615816.0,2869399.0,11527465.0,1500000.0,2434492.0,64623457.0,7122965.0,7166010.0,17069251.0,47626749.0,3078278.0,1000.0,4373034.0,17737927.0,8736428.0,49577505.0,210382.0,35250000.0,450000.0,14787413.0,3508230.0,13164349.0,25000.0,1009315159.0
Orem,10000.0,19407255.0,6907264.0,800000.0,1500000.0,4894975.0,15940533.0,11420503.0,173263146.0,904020.0,79556489.0,60199196.0,25500000.0,306845678.0,114362339.0,135905226.0,59114253.0,93648102.0,25758448.0,349060628.0,174266297.0,22186991.0,27621520.0,71231914.0,78530372.0,7682231.0,200000.0,8007441.0,73627909.0,23452763.0,32238116.0,1060055.0,72000000.0,978162.0,202229259.0,12375031.0,25493340.0,40000.0,3154715445.0
Richfield,250000.0,1487136.0,150000.0,70000.0,450000.0,1598643.0,10035272.0,200000.0,17854742.0,70000.0,4204744.0,6750062.0,2750000.0,28270601.0,29818052.0,4779199.0,581198.0,2591516.0,6500000.0,54151123.0,18331266.0,760735.0,2160490.0,3038247.0,1600769.0,483920.0,4000.0,427923.0,6554519.0,822819.0,21249851.0,5000.0,9500000.0,100000.0,9554946.0,6325713.0,1786567.0,1000.0,329277840.0
Delta,400000.0,4139920.0,3000.0,2750000.0,0.0,150000.0,1750000.0,400000.0,3501288.0,45000.0,4202308.0,2728402.0,1500000.0,6255178.0,4417375.0,210576.0,141642.0,382988.0,3250000.0,3956446.0,14102271.0,734049.0,690811.0,2520444.0,204330.0,69313.0,0.0,276832.0,3596194.0,384933.0,6903899.0,7000.0,3000000.0,3000.0,2512136.0,5056954.0,2118969.0,0.0,93772733.0
Logan,80000.0,14492790.0,8261828.0,35000.0,22250000.0,5737152.0,15050675.0,3141807.0,108629663.0,1745372.0,47003001.0,33870938.0,15500000.0,88846552.0,102878222.0,51504648.0,29186552.0,7453756.0,15334936.0,85074881.0,164122711.0,18455882.0,10116688.0,36027363.0,40522621.0,4305822.0,4000.0,2480124.0,38248511.0,7436966.0,18571254.0,500864.0,12750000.0,90000.0,73165679.0,10999964.0,5827038.0,15000.0,1383779763.0
Clearfield,15000.0,4606507.0,202961.0,70000.0,1000000.0,541637.0,800000.0,625494.0,26170419.0,20000.0,19856297.0,10933286.0,6250000.0,26976979.0,3126441.0,2677974.0,7105719.0,427747.0,13500000.0,2947289.0,22705725.0,1034512.0,6110628.0,11971080.0,3399685.0,878479.0,2500000.0,2642623.0,14706335.0,3899120.0,6606541.0,90000.0,20500000.0,150000.0,11604773.0,3482991.0,5837884.0,50000.0,289178132.0
South Salt Lake,25000.0,95972990.0,425849.0,45000.0,300000.0,1655964.0,4250000.0,8339694.0,45831228.0,250000.0,85803937.0,59214027.0,8500000.0,272932711.0,176506886.0,1943001.0,49138018.0,77088753.0,10500000.0,3837704.0,30335605.0,3312504.0,13189270.0,99906044.0,7990641.0,12358778.0,150000.0,2866073.0,31264288.0,17855927.0,24365321.0,1966655.0,28500000.0,5897791.0,345694912.0,43885541.0,26137518.0,-93000.0,1853827950.0
Pleasant Grove,0.0,2607561.0,390868.0,20000.0,150000.0,1231963.0,45000.0,522111.0,19164681.0,929901.0,18194412.0,12647243.0,11000000.0,53746058.0,3719797.0,2883791.0,5969596.0,1538703.0,8500000.0,18076761.0,52161761.0,1961148.0,10192627.0,8048468.0,2676507.0,1045057.0,150000.0,2582305.0,18541113.0,25130401.0,4816286.0,80000.0,22500000.0,35000.0,15957883.0,3045916.0,3178373.0,500000.0,383676265.0
North Salt Lake,10000.0,11630020.0,28282.0,28750000.0,200000.0,8694.0,3250000.0,2000000.0,16099386.0,60000.0,39338769.0,24468590.0,8250000.0,88780274.0,6379743.0,2393043.0,4433339.0,797428.0,18250000.0,3092887.0,7898620.0,958872.0,4273064.0,6285196.0,872891.0,947058.0,20000.0,3370511.0,16482828.0,7363837.0,18539816.0,80000.0,19250000.0,2658300.0,30482020.0,11187307.0,-15758479.0,40000.0,410335952.0
Cedar City,20000.0,15900734.0,1651856.0,20000.0,1500000.0,1511337.0,25212427.0,1648140.0,62592821.0,1955432.0,19204719.0,15093707.0,12000000.0,66496898.0,66317352.0,13583960.0,5361785.0,9986825.0,20770331.0,128834378.0,53116041.0,6803542.0,6580619.0,12779036.0,8359018.0,3520657.0,45000.0,2022747.0,22803052.0,4304800.0,11213606.0,428236.0,24500000.0,8064876.0,27854314.0,9511717.0,6588778.0,20000.0,885085852.0
Price,0.0,2392019.0,250292.0,900000.0,5750000.0,1620957.0,5500000.0,200000.0,18806099.0,150000.0,5141381.0,9649227.0,2250000.0,46840069.0,9953821.0,2377558.0,2931977.0,662103.0,5250000.0,62766705.0,30196262.0,678398.0,2297583.0,3963497.0,2161338.0,933818.0,4000.0,922893.0,7022866.0,1669050.0,3492410.0,20000.0,250000.0,9000.0,13048580.0,7314676.0,2023162.0,0.0,340211317.0
Centerville,15000.0,2713160.0,91778.0,15000.0,25000.0,533110.0,50000.0,266642.0,36665993.0,30000.0,19302316.0,12882562.0,5500000.0,44080971.0,77989799.0,3086298.0,4571240.0,669302.0,4250000.0,124968437.0,19916059.0,468474.0,3448921.0,15836031.0,8457081.0,901240.0,300000.0,1127081.0,19324312.0,3479518.0,1825290.0,250000.0,13500000.0,9000.0,7538137.0,4452101.0,3009551.0,0.0,604106267.0
Lehi,6000.0,13019932.0,799932.0,350000.0,29000000.0,1549119.0,17946960.0,8551595.0,81491174.0,2526925.0,60666004.0,19940352.0,21000000.0,65384802.0,29383671.0,83251053.0,15830861.0,6291201.0,19061900.0,181938403.0,98544859.0,8083680.0,26935826.0,15955908.0,53304505.0,3402247.0,600000.0,7983357.0,49694901.0,14437187.0,11067728.0,262819.0,12250000.0,830710.0,36124701.0,5222900.0,6906190.0,0.0,1393577732.0
Kanab,15000.0,313749.0,30000.0,25000.0,8000.0,150000.0,20362089.0,450000.0,12656200.0,90000.0,1366282.0,1955003.0,2250000.0,946187.0,3500000.0,1342203.0,244278.0,185602.0,4000000.0,2391718.0,16000000.0,706373.0,1574263.0,2014920.0,644060.0,211402.0,0.0,293974.0,4006926.0,369196.0,1149096.0,60000.0,3750000.0,500000.0,662772.0,1044076.0,977313.0,0.0,97834836.0
Spanish Fork,15000.0,2733928.0,320140.0,30000.0,15000000.0,1756094.0,700000.0,2325606.0,49309739.0,600021.0,24506940.0,24494333.0,11500000.0,63052614.0,9194165.0,4925846.0,8880467.0,6834227.0,12714381.0,195879205.0,43074832.0,5098997.0,5811032.0,17081649.0,11510046.0,757649.0,60000.0,2017162.0,22460812.0,3724548.0,7266835.0,112208.0,8000000.0,5311773.0,27433733.0,5743612.0,4845639.0,0.0,868120259.0
Herriman,0.0,1199071.0,225253.0,4000.0,0.0,720694.0,0.0,1229079.0,16565652.0,30000.0,5659237.0,2108109.0,12500000.0,2719009.0,402019.0,1731301.0,825562.0,93066.0,10250000.0,14195226.0,32250000.0,3336198.0,2300610.0,1077937.0,719598.0,276819.0,1000.0,2155590.0,11268514.0,1729832.0,2936835.0,25000.0,18500000.0,20000.0,3363472.0,957786.0,1407278.0,0.0,185037635.0
Layton,25000.0,6779982.0,1807320.0,800000.0,700000.0,4553404.0,22956285.0,7088765.0,144403609.0,759678.0,41515925.0,36183977.0,23500000.0,164152380.0,121156730.0,62158040.0,18078396.0,13596132.0,19637721.0,265042593.0,97204847.0,15090234.0,14180640.0,67023598.0,36241675.0,5406129.0,1750000.0,4923516.0,81319174.0,11089942.0,37237909.0,511520.0,57250000.0,400000.0,53892954.0,19726065.0,5857104.0,-3000.0,1961378153.0
West Jordan,2000000.0,23891822.0,1334173.0,2000000.0,200000.0,4724462.0,3250000.0,8196682.0,131006693.0,2527274.0,68549629.0,40428754.0,32500000.0,28082096.0,167472731.0,60448511.0,44629757.0,12990037.0,31480235.0,222530485.0,183496382.0,14522534.0,16201944.0,65122624.0,18034634.0,2075619.0,900000.0,10219566.0,91354182.0,21145235.0,17937675.0,1875635.0,79500000.0,1007344.0,64839765.0,38031403.0,16770456.0,200000.0,2003112791.0
Blanding,0.0,634082.0,346139.0,0.0,800000.0,450000.0,3127578.0,250000.0,1817488.0,35000.0,709339.0,866434.0,2500000.0,1231464.0,5052716.0,151353.0,98938.0,15000.0,3750000.0,4444288.0,6500000.0,226138.0,1298049.0,544133.0,142750.0,87803.0,0.0,84101.0,2027413.0,276518.0,569518.0,1000.0,2000000.0,600000.0,654288.0,196931.0,1113316.0,0.0,51975377.0
Washington City,1000.0,1072732.0,21735.0,40000.0,10250000.0,80000.0,6615188.0,3322006.0,23493216.0,800000.0,10261160.0,8642816.0,15000000.0,20481666.0,68817347.0,7064163.0,17741287.0,7397223.0,10000000.0,107708743.0,14720834.0,7438335.0,4077297.0,8078946.0,5070615.0,483568.0,20000.0,1575378.0,9858887.0,1829303.0,6172879.0,122156.0,8000000.0,900000.0,9661691.0,1389230.0,2619112.0,0.0,571449981.0
Tooele City,0.0,1608043.0,196506.0,2500000.0,600000.0,2261761.0,4250000.0,3799610.0,40641680.0,443599.0,19996223.0,11055134.0,8500000.0,49199197.0,31602434.0,4542867.0,5532271.0,6047792.0,9000000.0,115649824.0,39636251.0,3720983.0,4569231.0,8506834.0,7345308.0,772505.0,4000.0,3229902.0,21025468.0,2213206.0,5774805.0,300000.0,23000000.0,-14000.0,8886670.0,1836843.0,7576320.0,0.0,616457146.0
South Jordan,1000.0,8017079.0,2217601.0,131750000.0,2750000.0,2316518.0,7240272.0,5075050.0,102831961.0,629980.0,31079649.0,22907871.0,23500000.0,250776766.0,15221241.0,71600050.0,43145661.0,4973326.0,13750000.0,336125066.0,94052644.0,6357666.0,14779848.0,43675903.0,15131527.0,3401954.0,20000.0,9678437.0,70963711.0,12964643.0,13874557.0,262826.0,54500000.0,80000.0,49386689.0,2883944.0,-40694709.0,0.0,1962250756.0
Tremonton,5000.0,2389687.0,28429.0,2000.0,-9000.0,20000.0,3000000.0,1500000.0,12492710.0,371936.0,11436055.0,5035089.0,3250000.0,36813352.0,2873462.0,749528.0,298534.0,576368.0,7500000.0,6432841.0,26877007.0,983344.0,1580124.0,1432679.0,3131467.0,3110977.0,6000.0,380787.0,4619181.0,2937368.0,1390629.0,30000.0,6000000.0,80000.0,10266520.0,3897932.0,296133.0,0.0,182920900.0
Monticello,4000.0,656290.0,20000.0,2000.0,350000.0,20000.0,3330109.0,8000.0,1154941.0,8000.0,1815333.0,981283.0,1500000.0,1521052.0,100000.0,118867.0,32353.0,9000.0,3250000.0,1829339.0,3750000.0,131453.0,373868.0,249113.0,69229.0,39260.0,0.0,119119.0,1132568.0,129907.0,223242.0,1000.0,2000000.0,200000.0,1242886.0,66815.0,614927.0,0.0,32744308.0
Beaver City,250000.0,238513.0,50000.0,7000.0,0.0,200000.0,4824698.0,30000.0,8598477.0,25000.0,1340491.0,2856575.0,1750000.0,2682870.0,1919774.0,234305.0,77453.0,15000.0,10000000.0,3937373.0,5500000.0,253724.0,582215.0,513843.0,141921.0,136685.0,0.0,1111780.0,4381742.0,242884.0,452170.0,200000.0,2500000.0,7000.0,1146056.0,1035423.0,748905.0,0.0,73365496.0
Draper,100000.0,15052477.0,483716.0,150000.0,15000.0,2752592.0,9520470.0,13982868.0,96875537.0,429012.0,75380263.0,22334437.0,20000000.0,304598982.0,25239992.0,36076455.0,35036540.0,196777653.0,16000000.0,45154784.0,118704648.0,9955006.0,14071346.0,38293353.0,16542201.0,5186348.0,250000.0,6651618.0,57305182.0,17751650.0,15728281.0,519533.0,46500000.0,1500000.0,52218715.0,28649031.0,18390286.0,0.0,1758533501.0
Cottonwood Heights,0.0,14900471.0,205129.0,250000.0,1250000.0,920488.0,2964269.0,2613303.0,51553406.0,250000.0,10692815.0,6273883.0,13000000.0,6210180.0,46040761.0,17138956.0,18181855.0,746812.0,8750000.0,79326690.0,83369922.0,18401184.0,13143410.0,15169537.0,8673039.0,1195021.0,2000000.0,2036931.0,29064579.0,14033003.0,4236174.0,161613.0,32250000.0,45000.0,10046516.0,1815823.0,3435003.0,0.0,686895459.0
Payson,15000.0,625165.0,164242.0,2000.0,9750000.0,1609668.0,1250000.0,700000.0,22542513.0,214268.0,14032301.0,7442411.0,6000000.0,14257526.0,4714507.0,2062921.0,869776.0,449081.0,6250000.0,81916597.0,28143413.0,1181309.0,2138087.0,3908880.0,901897.0,398721.0,1000.0,954669.0,10316715.0,1753263.0,1318725.0,30000.0,4500000.0,60000.0,18253040.0,3925705.0,2712526.0,0.0,352936387.0
Hurricane,300000.0,7739658.0,26600.0,600000.0,8000000.0,562400.0,6684684.0,3695074.0,15820686.0,224622.0,7341778.0,8366334.0,9250000.0,16100458.0,10185839.0,843346.0,397485.0,2499485.0,8000000.0,54112101.0,19276399.0,363479.0,3758420.0,9428070.0,3497773.0,2820189.0,10000.0,1484854.0,9133943.0,862113.0,5305420.0,600000.0,5000000.0,673056.0,39519359.0,1543016.0,3948785.0,0.0,347717165.0
Eagle Mountain,8000.0,406876.0,103197.0,3000000.0,1000.0,485857.0,1000.0,600000.0,2924841.0,30000.0,738491.0,1407312.0,8000000.0,2252390.0,1925752.0,2053035.0,639319.0,250000.0,6000000.0,1164862.0,14750000.0,306485.0,3211775.0,1301746.0,377253.0,354772.0,2000.0,1442307.0,9259597.0,1288381.0,2275965.0,20000.0,14250000.0,35000.0,3052197.0,1731170.0,1683801.0,0.0,99447081.0
Bountiful,8000.0,9174261.0,326290.0,25000.0,1500000.0,6808703.0,60000.0,2351855.0,45505088.0,276488.0,9887657.0,24180162.0,13750000.0,197407996.0,5121964.0,11090502.0,10456665.0,5255198.0,8250000.0,6461408.0,115584945.0,8593440.0,7383751.0,10092198.0,5159616.0,8964840.0,10000.0,3997557.0,22541015.0,10353073.0,7608982.0,25522.0,33250000.0,30000.0,14039353.0,2066314.0,6284212.0,0.0,679266604.0
Kaysville,60000.0,6690364.0,1106378.0,30000.0,0.0,523313.0,45000.0,5976469.0,20470354.0,84476.0,7247527.0,10612595.0,10500000.0,53479589.0,5473414.0,3303548.0,3286913.0,540155.0,39750000.0,6189804.0,23031715.0,16293937.0,8167053.0,6898135.0,3949840.0,4256051.0,0.0,1645838.0,14458329.0,6019518.0,4263867.0,15000.0,18500000.0,30000.0,7718669.0,7234820.0,3039429.0,0.0,381119432.0
American Fork,900000.0,22321512.0,371591.0,80000.0,90000.0,1725237.0,2750000.0,4884608.0,86293638.0,500000.0,7519037.0,37649106.0,8250000.0,251027284.0,60661776.0,30314994.0,31244200.0,9131671.0,9238438.0,144672425.0,16503754.0,16949443.0,9691791.0,45239400.0,30972009.0,1462438.0,20000.0,3470687.0,37544949.0,8362794.0,12433875.0,191691.0,24500000.0,201037.0,42178580.0,12551301.0,8919693.0,0.0,1298773230.0
Saratoga Springs,0.0,1679113.0,212643.0,150000.0,25000.0,500000.0,3000.0,2250000.0,24479367.0,15000.0,1300769.0,5878576.0,7750000.0,4368975.0,2804340.0,2528060.0,1863419.0,154028.0,300000.0,83390320.0,36463903.0,963131.0,2583623.0,791317.0,511550.0,222359.0,25000.0,1584869.0,12867816.0,999321.0,2486682.0,50000.0,14750000.0,35000.0,3365563.0,649931.0,461046.0,0.0,309015546.0
Holladay,200000.0,1794491.0,1115063.0,0.0,0.0,398646.0,8967313.0,4755016.0,37709449.0,285756.0,8882352.0,5266329.0,14000000.0,3640767.0,8116299.0,6137040.0,2186705.0,1644282.0,4250000.0,14849861.0,23382061.0,5607918.0,2884224.0,6897419.0,5229671.0,2155801.0,15000.0,1253521.0,19255331.0,9762109.0,2602358.0,4000.0,30250000.0,1250000.0,12951296.0,1201827.0,4568821.0,0.0,300277622.0
Ogden,150000.0,15099887.0,4881994.0,9000.0,200000.0,2140419.0,17893281.0,7759596.0,135174816.0,4350016.0,99600466.0,67557711.0,23000000.0,138200783.0,152594148.0,52208430.0,27165963.0,12038412.0,35160696.0,90308714.0,152548801.0,27981198.0,42315482.0,75665310.0,19386940.0,8233267.0,500000.0,8682191.0,74057691.0,16636404.0,46275276.0,1292606.0,72750000.0,780656.0,175903287.0,42019684.0,-23168184.0,600000.0,1969163210.0
St George,350000.0,36035519.0,2303760.0,1500000.0,53750000.0,7013374.0,74479683.0,20754612.0,192416692.0,3572835.0,49732194.0,61618916.0,43500000.0,340330119.0,158599358.0,88900379.0,21280133.0,53876186.0,33115649.0,347862406.0,143032818.0,18411657.0,22135265.0,54032057.0,52179103.0,7268557.0,250000.0,9484601.0,79391176.0,22264246.0,30981483.0,1801912.0,32250000.0,1345102.0,123602925.0,23442055.0,26596217.0,500000.0,2911420471.0
Springdale,0.0,80000.0,15000.0,0.0,0.0,2000.0,41060170.0,1000000.0,28466456.0,150000.0,179885.0,80294.0,300000.0,5000.0,1000000.0,1292382.0,107101.0,15000.0,900000.0,1251960.0,3000000.0,10278.0,384551.0,7358108.0,4497293.0,162832.0,1000.0,61060.0,2217224.0,1539092.0,475516.0,200000.0,1750000.0,7000.0,484248.0,630288.0,2913796.0,0.0,117229656.0
Syracuse,0.0,1717890.0,93013.0,0.0,45000.0,256465.0,20000.0,2500000.0,15371550.0,955743.0,3185857.0,4399445.0,9750000.0,1015879.0,255043.0,1075235.0,1859689.0,40057140.0,1750000.0,66539370.0,28581571.0,640462.0,3872436.0,946855.0,570994.0,167802.0,4000.0,1793987.0,12600743.0,636498.0,2809390.0,20000.0,17000000.0,20000.0,3219023.0,880297.0,1154751.0,30000.0,339255873.0
