City,A_AG_WILDLIFE,C_CONSTRUCTION,E_EDUCATION,E_EXTRACTION,G_GOVERNMENT,H_HEALTH_CARE,L_ACCOMMODATION,L_CULTURAL_REC,L_RSTRNT_BAR,L_SPECIAL_EVENT,M_MANUFACTURING,O_OTHER,R_AUTO_PRIVATE,R_AUTO_RETAIL,R_BUILDING_SUPPLY,R_CLOTHING,R_ELECTRONICS,R_FURNITURE,R_GAS_STATIONS,R_GENERAL_RETAIL,R_GROCERY_BEV,R_HEALTH_RETAIL,R_NONSTORE_RETAIL,R_OTHER_RETAIL,R_SPORT_HOBBY,S_ADMIN_SUPPORT,S_CORPORATE_MGMT,S_FINANCIAL,S_IT_DATA_20,S_PROF_TECH_SRV,S_RENTAL_LEASING,S_WHLSLE_ETRADE,U_UTILITIES,W_DISTRIBUTION,W_WHLSALE_DURABLE,W_WHLSLE_NDURABLE,X_ADJUSTMENTS,X_UNKNOWN,TOTAL
Brigham,60000.0,1990652.0,252080.0,1000.0,70000.0,1494809.0,1500000.0,1421626.0,15611301.0,871393.0,19155394.0,8593665.0,5500000.0,27380837.0,2386662.0,1853016.0,3162653.0,1250000.0,6250000.0,9105762.0,29299170.0,800871.0,1384123.0,2445463.0,659575.0,203674.0,6000.0,639706.0,10953107.0,1533886.0,4343942.0,25000.0,11500000.0,250000.0,15590011.0,651500.0,3745150.0,0.0,217494368.0
Millcreek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy,900000.0,18541680.0,819249.0,35000.0,300000.0,3383526.0,24610359.0,13839397.0,130401813.0,9552629.0,37869046.0,37910915.0,30000000.0,281574437.0,78414728.0,88242879.0,46301525.0,19929537.0,16663769.0,334015190.0,130677215.0,20165133.0,12491206.0,49462367.0,58416934.0,8235341.0,70000.0,10231477.0,105377868.0,26624042.0,26570806.0,3679991.0,72750000.0,827655.0,68508707.0,19844312.0,26318852.0,0.0,2450434910.0
Farmington,15000.0,1090607.0,25000.0,15000.0,150000.0,747524.0,0.0,40750000.0,3976370.0,364139.0,1460999.0,2153128.0,6250000.0,2707553.0,50000.0,946821.0,196679.0,353905.0,2750000.0,432959.0,25993764.0,284852.0,925993.0,1279845.0,436770.0,62771.0,0.0,650850.0,8617444.0,1116927.0,1093908.0,1000.0,11500000.0,25000.0,1571089.0,299326.0,1354999.0,0.0,126333053.0
Park City,0.0,5577407.0,43585036.0,25000.0,1000.0,1186567.0,145230614.0,5482997.0,72570939.0,1028693.0,10171715.0,3226034.0,7500000.0,2229596.0,2706708.0,20868149.0,13290399.0,6070277.0,1750000.0,1270860.0,63412638.0,4860163.0,2743601.0,16766529.0,40635045.0,1959002.0,0.0,3641868.0,19568846.0,6272267.0,30559838.0,25000.0,32250000.0,309228.0,13107666.0,1826406.0,13998730.0,60000.0,701305240.0
Orem,0.0,11075672.0,8954332.0,1250000.0,1500000.0,4761916.0,8148506.0,8527970.0,114329100.0,859454.0,86882611.0,39912583.0,18250000.0,179766657.0,65678200.0,120840358.0,54167662.0,63211161.0,20645780.0,319938953.0,119135068.0,12490102.0,12080042.0,68381658.0,69643304.0,5367793.0,25000.0,7830252.0,71131465.0,12395727.0,25682262.0,634664.0,61500000.0,197081.0,125138506.0,13557238.0,32122032.0,40000.0,2496006751.0
Richfield,15000.0,1337611.0,40000.0,800000.0,450000.0,1102646.0,6258046.0,200000.0,13108019.0,77445.0,2012601.0,5112516.0,2250000.0,16788060.0,20486385.0,4599830.0,611147.0,2090959.0,6250000.0,52563515.0,15193161.0,549118.0,766147.0,4116452.0,296764.0,207843.0,0.0,288539.0,4844454.0,619948.0,16741944.0,2000.0,7750000.0,80000.0,7565024.0,5832453.0,2711212.0,0.0,274798624.0
Delta,350000.0,1485264.0,4000.0,700000.0,0.0,150000.0,1500000.0,300000.0,2971335.0,35334.0,2633663.0,1659224.0,1500000.0,4418201.0,2353713.0,105916.0,153366.0,200000.0,900000.0,4603839.0,12750000.0,907249.0,622008.0,1501112.0,1853816.0,32118.0,0.0,225879.0,1870272.0,200701.0,5021807.0,150000.0,2750000.0,3000.0,18912873.0,4198482.0,1846245.0,0.0,89244715.0
Logan,25000.0,13362268.0,8271678.0,0.0,21500000.0,2910818.0,7456666.0,1930158.0,73234034.0,940034.0,37288670.0,24942133.0,13000000.0,44583176.0,64338498.0,38856336.0,25277497.0,7596577.0,9250000.0,75900804.0,120150464.0,5779880.0,5315826.0,29976600.0,29116650.0,2361578.0,400000.0,2949092.0,32752616.0,4285583.0,13636734.0,461034.0,12500000.0,570428.0,54179895.0,11318756.0,15145855.0,45000.0,1033825716.0
Clearfield,10000.0,4256050.0,102679.0,20000.0,1250000.0,163904.0,700000.0,910195.0,19371488.0,80000.0,23937277.0,10391360.0,4750000.0,19381145.0,1926520.0,1126296.0,2203290.0,242779.0,10250000.0,2952340.0,18514891.0,202377.0,1565671.0,6924203.0,1215801.0,404919.0,0.0,2075946.0,15656924.0,1337218.0,5656289.0,40000.0,15750000.0,600000.0,6825804.0,11535923.0,5643227.0,40000.0,223171602.0
South Salt Lake,7000.0,42984738.0,400000.0,60000.0,150000.0,433626.0,2750000.0,3249293.0,32760941.0,6000.0,59102267.0,45483665.0,300000.0,151573703.0,106657606.0,1470147.0,69748361.0,51684339.0,5250000.0,15179612.0,26280311.0,2981843.0,6212012.0,58101710.0,7790646.0,12396255.0,0.0,2498613.0,32932024.0,20298697.0,21353058.0,1500000.0,25000000.0,2124161.0,270946217.0,26677111.0,20466341.0,0.0,1340516955.0
Pleasant Grove,0.0,1994848.0,232301.0,1000.0,250000.0,509344.0,0.0,346367.0,7797516.0,704696.0,13305525.0,7137878.0,7250000.0,22855726.0,2516850.0,1233845.0,1001650.0,971204.0,4250000.0,3357421.0,43001752.0,462801.0,2489675.0,4943988.0,1289288.0,2341102.0,2000.0,1150657.0,16546261.0,4014909.0,4564979.0,119618.0,17250000.0,600000.0,8116068.0,938520.0,4915032.0,0.0,206092636.0
North Salt Lake,7000.0,7253463.0,10000.0,9250000.0,200000.0,20000.0,2250000.0,1538949.0,8851681.0,1500000.0,24011855.0,13070693.0,5000000.0,43392127.0,1335619.0,1060061.0,2339530.0,90000.0,10750000.0,1300001.0,8040159.0,221639.0,1978670.0,6119715.0,262216.0,776811.0,0.0,2067977.0,16177552.0,3619757.0,8980296.0,49224.0,15750000.0,1086079.0,26200399.0,7928769.0,6234756.0,0.0,260917384.0
Cedar City,45000.0,6667000.0,1953066.0,900000.0,700000.0,1624850.0,11974585.0,1569989.0,38775373.0,200022.0,14273617.0,10283695.0,8500000.0,33895508.0,37660503.0,5221394.0,4299149.0,3275228.0,15105263.0,106763658.0,43728782.0,4928367.0,2248154.0,14164469.0,8132719.0,2088887.0,9000.0,1418612.0,19514197.0,2657662.0,8758688.0,382146.0,24000000.0,6250000.0,17801749.0,4126161.0,9195894.0,30000.0,635395780.0
Price,0.0,4379182.0,350000.0,5000000.0,5250000.0,1466711.0,6250000.0,157507.0,18625024.0,136653.0,12031268.0,9523744.0,2000000.0,38538050.0,11138206.0,1820633.0,3429660.0,1250000.0,5500000.0,70441621.0,25171366.0,347964.0,1290017.0,5416923.0,784447.0,1087624.0,0.0,775534.0,7233713.0,1118441.0,3409142.0,15000.0,4000000.0,350000.0,22328579.0,13420767.0,3172582.0,0.0,376216606.0
Centerville,4000.0,1107011.0,30000.0,-1000.0,25000.0,124027.0,0.0,100000.0,22399606.0,35000.0,18035271.0,5498067.0,4250000.0,31288857.0,38889360.0,3248799.0,3431200.0,717103.0,2500000.0,105313226.0,25530079.0,244754.0,2109380.0,18901110.0,5430560.0,214813.0,0.0,1198778.0,10721010.0,2505122.0,1296792.0,613045.0,11500000.0,40000.0,5882652.0,4690304.0,3015159.0,0.0,471288882.0
Lehi,1000.0,9286637.0,253918.0,300000.0,19000000.0,665433.0,7000000.0,7655783.0,25815290.0,960870.0,20833650.0,11907398.0,12250000.0,11550924.0,23718285.0,2105813.0,2843872.0,4086450.0,12886519.0,106892965.0,52333861.0,2479209.0,5975565.0,6292933.0,56765909.0,686066.0,150000.0,1942764.0,24689489.0,6060513.0,4647726.0,89289.0,9000000.0,300000.0,23546355.0,4546903.0,8292360.0,0.0,682256708.0
Kanab,25000.0,501373.0,30000.0,1750000.0,0.0,190790.0,9892945.0,150000.0,8261528.0,50000.0,1391209.0,1997159.0,1750000.0,1427362.0,2500000.0,2472957.0,155524.0,200000.0,2750000.0,2869945.0,12362412.0,241498.0,750606.0,2650809.0,426044.0,100148.0,0.0,291516.0,3972460.0,310188.0,561712.0,20000.0,3250000.0,25000.0,503353.0,631302.0,2260692.0,0.0,78510309.0
Spanish Fork,3000.0,6368418.0,214130.0,200000.0,12250000.0,873925.0,200000.0,2392269.0,23047223.0,359517.0,26156311.0,14792202.0,9000000.0,21779747.0,5458237.0,2933944.0,1115984.0,1537285.0,7130162.0,28568676.0,48706787.0,516929.0,6989004.0,8805627.0,8445680.0,758792.0,25000.0,1565421.0,17363743.0,2087635.0,4169564.0,101315.0,7250000.0,162091.0,9049259.0,3948728.0,6107654.0,0.0,349589861.0
Herriman,1000.0,2630402.0,150000.0,1000.0,0.0,200000.0,0.0,40000.0,4329102.0,80000.0,4075708.0,1106934.0,6500000.0,1150791.0,138602.0,376799.0,71585.0,100000.0,4000000.0,350000.0,24000000.0,1842626.0,1046904.0,513389.0,225310.0,43893.0,0.0,730447.0,8417373.0,936626.0,971984.0,4000.0,11250000.0,900000.0,1731435.0,188671.0,1831871.0,0.0,87420161.0
Layton,35000.0,5495958.0,1369057.0,0.0,500000.0,2442427.0,15000000.0,5699103.0,114195877.0,3203064.0,26898917.0,26936036.0,16500000.0,101266749.0,71978818.0,60866850.0,13674850.0,11741211.0,15538206.0,251985125.0,84574140.0,8739169.0,5963570.0,48969334.0,28437780.0,2760869.0,150000.0,2711802.0,62066801.0,5245293.0,22521588.0,524259.0,47250000.0,150000.0,36385969.0,13763595.0,16452102.0,0.0,1572470303.0
West Jordan,1000000.0,8855375.0,1199697.0,1250000.0,250000.0,3311193.0,2750000.0,9013962.0,100140702.0,1309795.0,58317009.0,27105182.0,24500000.0,17530263.0,113064317.0,40135960.0,31348304.0,27939453.0,22614460.0,228814386.0,123414539.0,9093717.0,5753496.0,50771749.0,18838133.0,1176038.0,1000.0,4695636.0,73297742.0,5862115.0,14712975.0,2034778.0,61750000.0,816134.0,37803518.0,33575458.0,17241495.0,0.0,1612879521.0
Blanding,25000.0,916811.0,250000.0,1000000.0,2250000.0,350000.0,2500000.0,150000.0,2500000.0,20000.0,400337.0,734343.0,2250000.0,1000000.0,4000000.0,91002.0,46254.0,200000.0,3000000.0,3875147.0,6000000.0,181715.0,974874.0,558530.0,164010.0,70000.0,0.0,98104.0,1616296.0,322508.0,289238.0,1000.0,300000.0,700000.0,558297.0,482948.0,406310.0,0.0,46400382.0
Washington City,25000.0,1771612.0,400000.0,150000.0,7750000.0,45000.0,2500000.0,4000000.0,13364103.0,35000.0,2115314.0,3625663.0,7250000.0,11069031.0,28169145.0,4573656.0,16321948.0,4250000.0,7750000.0,96085259.0,10741137.0,3296860.0,1779739.0,7232786.0,1509267.0,252618.0,1000.0,859285.0,8173941.0,601586.0,3096063.0,50000.0,5500000.0,400000.0,3894899.0,863697.0,7276471.0,0.0,407849856.0
Tooele City,1000.0,1591516.0,200000.0,2500000.0,700000.0,1846844.0,4500000.0,3706735.0,27137738.0,1354549.0,6838237.0,7211525.0,7250000.0,32210084.0,28001308.0,2953324.0,2317739.0,4304845.0,10250000.0,104387635.0,34228504.0,1622832.0,2197545.0,7679224.0,2438203.0,308705.0,0.0,4003150.0,20639236.0,1506101.0,5299698.0,200000.0,42250000.0,35000.0,8362716.0,1180360.0,4126098.0,0.0,521494253.0
South Jordan,3000.0,15891558.0,416091.0,100500000.0,2500000.0,1504607.0,3250000.0,2948373.0,45183073.0,735837.0,15198686.0,10938020.0,14250000.0,94516903.0,2897629.0,53396079.0,31619219.0,2234680.0,9750000.0,109129342.0,54840548.0,1575724.0,4458573.0,25070196.0,9907624.0,1179096.0,100000.0,5094247.0,58063940.0,4860301.0,7912928.0,122943.0,38250000.0,150000.0,40515407.0,1187251.0,6733119.0,0.0,1019690801.0
Tremonton,100000.0,292494.0,30000.0,0.0,15000.0,200000.0,2500000.0,250000.0,9786596.0,350000.0,12556069.0,3480626.0,3000000.0,21546922.0,1708245.0,150412.0,245302.0,600000.0,6000000.0,3028674.0,21250000.0,664007.0,394557.0,1662032.0,1941614.0,492664.0,0.0,288392.0,3688557.0,1423718.0,536032.0,30000.0,5250000.0,150000.0,4223370.0,4130009.0,5172289.0,0.0,131459622.0
Monticello,5000.0,972058.0,30000.0,0.0,300000.0,20000.0,1500000.0,20000.0,1047731.0,8000.0,658810.0,1172863.0,1500000.0,1500000.0,150000.0,75718.0,33578.0,35000.0,800000.0,104305.0,4000000.0,169271.0,159340.0,191620.0,452885.0,25000.0,0.0,50000.0,1397846.0,2205972.0,127945.0,0.0,1750000.0,30000.0,309187.0,1651491.0,321572.0,0.0,24637569.0
Beaver City,200000.0,150000.0,30000.0,15000.0,0.0,200000.0,3260566.0,60000.0,5830516.0,40000.0,1346222.0,2256453.0,1000000.0,1610951.0,1750000.0,112933.0,183292.0,25000.0,7000000.0,3108465.0,4500000.0,194236.0,273635.0,353415.0,88106.0,35000.0,0.0,340836.0,3528322.0,24026.0,259106.0,35000.0,2500000.0,200000.0,723992.0,659965.0,1700196.0,0.0,54695680.0
Draper,250000.0,16252834.0,287430.0,60000.0,0.0,960397.0,2750000.0,8189987.0,56567811.0,200000.0,44223333.0,21983962.0,12250000.0,113614786.0,11026125.0,26192980.0,12120581.0,68278173.0,9500000.0,41880610.0,81686954.0,3366870.0,3877496.0,33650404.0,14478485.0,2402134.0,35000.0,3548021.0,32798956.0,5729610.0,9572808.0,190166.0,40500000.0,500000.0,23568411.0,12379375.0,11397115.0,0.0,935929083.0
Cottonwood Heights,0.0,21077008.0,156161.0,600000.0,1250000.0,963112.0,2436968.0,1041545.0,43844206.0,80000.0,4045695.0,4507444.0,2750000.0,5283887.0,33699282.0,13707902.0,12006855.0,593228.0,7577426.0,68750000.0,58242515.0,15456639.0,15000556.0,6894795.0,8860847.0,1888069.0,800000.0,869794.0,22621839.0,10529319.0,3615534.0,15000.0,29250000.0,100000.0,5637966.0,2306236.0,4727278.0,0.0,545049798.0
Payson,20000.0,825272.0,100000.0,100000.0,9000000.0,2102805.0,800000.0,300000.0,12702693.0,100000.0,6183950.0,4574022.0,5250000.0,6650099.0,2452512.0,484969.0,375879.0,300000.0,6000000.0,72584921.0,22095516.0,1437771.0,1464088.0,1433183.0,277621.0,243094.0,0.0,587477.0,9752461.0,781436.0,5040822.0,9000.0,4000000.0,7000.0,10342374.0,3863403.0,3086924.0,0.0,278232636.0
Hurricane,250000.0,3076682.0,10000.0,150000.0,7500000.0,350000.0,2468984.0,2250000.0,8583247.0,176322.0,4525155.0,5145253.0,4500000.0,6939716.0,4344870.0,240184.0,500127.0,1342148.0,5750000.0,36550760.0,13836128.0,614408.0,1984705.0,5371042.0,2111546.0,1251402.0,0.0,594903.0,7220368.0,369665.0,1210231.0,60000.0,4500000.0,829783.0,19475656.0,983407.0,5278586.0,4000.0,212889493.0
Eagle Mountain,25000.0,124931.0,7000.0,15000.0,10500000.0,25000.0,0.0,600000.0,1000000.0,30000.0,167071.0,462442.0,4500000.0,59112.0,35000.0,356124.0,77302.0,40000.0,3750000.0,306918.0,15000.0,56547.0,872025.0,459381.0,236682.0,40874.0,0.0,360733.0,7095916.0,458386.0,604625.0,4000.0,300000.0,50000.0,345083.0,185922.0,625867.0,0.0,39078895.0
Bountiful,0.0,2664893.0,239185.0,20000.0,1500000.0,3760033.0,0.0,3490262.0,31459950.0,185056.0,10710567.0,18575866.0,11000000.0,84216611.0,4437466.0,6687432.0,6644388.0,2657116.0,7250000.0,5248836.0,91323798.0,5717799.0,3430439.0,8984241.0,4671730.0,6542133.0,45000.0,3506380.0,25438581.0,7861768.0,6953114.0,300000.0,32750000.0,5000000.0,11715156.0,1151214.0,6198812.0,0.0,470499368.0
Kaysville,2000.0,7201317.0,688303.0,1000.0,0.0,361839.0,0.0,5413589.0,13032416.0,68763.0,6011621.0,6996404.0,8500000.0,22122844.0,5043272.0,970874.0,2965021.0,338241.0,2000000.0,3619078.0,22279165.0,13902417.0,3057048.0,3848106.0,3146857.0,2090846.0,50000.0,655318.0,14994253.0,2619936.0,3214638.0,6000.0,16500000.0,20000.0,3052848.0,1530603.0,3904501.0,0.0,211005712.0
American Fork,1250000.0,8716331.0,694311.0,20000.0,25000.0,1442781.0,350000.0,2296442.0,59469939.0,475700.0,8938247.0,16893628.0,5750000.0,122714896.0,37260864.0,23322936.0,21493133.0,4721140.0,6750000.0,130825004.0,12119905.0,6534819.0,2477939.0,18511125.0,13213112.0,1351237.0,1000.0,3003345.0,27657585.0,4589939.0,7815233.0,40000.0,20250000.0,250000.0,16920655.0,12549830.0,13353093.0,30000.0,839490438.0
Saratoga Springs,0.0,906761.0,200000.0,0.0,0.0,250000.0,0.0,1250000.0,9632816.0,45000.0,3327474.0,267831.0,4000000.0,2500000.0,60000.0,485574.0,238280.0,60000.0,0.0,56336761.0,22462885.0,132909.0,846841.0,393347.0,397716.0,64802.0,0.0,347403.0,5956754.0,383944.0,1181069.0,10000.0,8750000.0,90000.0,1055949.0,220863.0,756017.0,0.0,180665583.0
Holladay,60000.0,1398960.0,889777.0,0.0,3000.0,389162.0,3750000.0,4174055.0,22957048.0,300000.0,6694923.0,5095312.0,4500000.0,4082721.0,5500000.0,4667752.0,1700654.0,1075820.0,3250000.0,18750000.0,17520977.0,4025988.0,1201475.0,6016571.0,5561343.0,1065376.0,0.0,731571.0,14724805.0,3818356.0,1482915.0,1500000.0,22000000.0,1750000.0,4849679.0,1365199.0,5888949.0,0.0,229290516.0
Ogden,200000.0,21361270.0,4514251.0,1750000.0,150000.0,8053973.0,10671212.0,5015200.0,91630633.0,2058677.0,77844566.0,51051542.0,24250000.0,99439413.0,91010711.0,39075577.0,21491040.0,12283473.0,27810556.0,53107823.0,128216351.0,13987241.0,7739092.0,46900621.0,15001678.0,6387250.0,4000.0,7918018.0,71297904.0,7998485.0,29503664.0,1012432.0,65000000.0,984101.0,119234504.0,33121562.0,22339757.0,70000.0,1450157018.0
St George,600000.0,18357291.0,2018959.0,1750000.0,43250000.0,7054740.0,42472383.0,10141079.0,122340016.0,2693322.0,23246645.0,38851701.0,26000000.0,149013421.0,77800134.0,69338112.0,13345653.0,33468957.0,22713436.0,252014571.0,101726984.0,10458360.0,10083913.0,34987387.0,34364566.0,4757241.0,600000.0,7373051.0,55533196.0,12693892.0,19958953.0,853025.0,22750000.0,1528308.0,68100619.0,17985142.0,34721592.0,-153000.0,1866337716.0
Springdale,0.0,5000.0,1000.0,1000.0,0.0,20000.0,17083660.0,200000.0,15710275.0,30000.0,113810.0,40000.0,600000.0,2000.0,4000.0,634541.0,24346.0,3000.0,900000.0,480114.0,150000.0,5000.0,182709.0,3777997.0,1299253.0,70000.0,0.0,26463.0,1607092.0,153954.0,477148.0,35000.0,1250000.0,1000.0,351620.0,332974.0,1212857.0,0.0,53945064.0
Syracuse,200000.0,304106.0,33031.0,1000.0,35000.0,399924.0,0.0,1250000.0,10655560.0,87777.0,329247.0,2070846.0,6500000.0,758239.0,45000.0,327345.0,291920.0,33000000.0,1250000.0,54217258.0,20418713.0,157252.0,765559.0,940724.0,320675.0,132351.0,0.0,460285.0,12128081.0,422795.0,1183727.0,6000.0,12750000.0,30000.0,1300845.0,214694.0,1042091.0,60000.0,254601219.0
West Valley City,200000.0,42279679.0,1181198.0,350000.0,4250000.0,1932418.0,11633396.0,12067336.0,123898409.0,681235.0,81982098.0,41514473.0,18000000.0,173133684.0,76826211.0,26228711.0,19300026.0,8326153.0,36791434.0,308120265.0,178052996.0,9424084.0,11562711.0,54269113.0,23791551.0,5525147.0,250000.0,8742867.0,87375040.0,11637619.0,53696294.0,651658.0,80250000.0,7942089.0,167090393.0,9174431.0,42756075.0,0.0,2227791789.0
