City,A_AG_WILDLIFE,C_CONSTRUCTION,E_EDUCATION,E_EXTRACTION,G_GOVERNMENT,H_HEALTH_CARE,L_ACCOMMODATION,L_CULTURAL_REC,L_RSTRNT_BAR,L_SPECIAL_EVENT,M_MANUFACTURING,O_OTHER,R_AUTO_PRIVATE,R_AUTO_RETAIL,R_BUILDING_SUPPLY,R_CLOTHING,R_ELECTRONICS,R_FURNITURE,R_GAS_STATIONS,R_GENERAL_RETAIL,R_GROCERY_BEV,R_HEALTH_RETAIL,R_NONSTORE_RETAIL,R_OTHER_RETAIL,R_SPORT_HOBBY,S_ADMIN_SUPPORT,S_CORPORATE_MGMT,S_FINANCIAL,S_IT_DATA_20,S_PROF_TECH_SRV,S_RENTAL_LEASING,S_WHLSLE_ETRADE,U_UTILITIES,W_DISTRIBUTION,W_WHLSALE_DURABLE,W_WHLSLE_NDURABLE,X_ADJUSTMENTS,X_UNKNOWN,TOTAL
Springville,1000.0,16254265.0,114239.0,30000.0,16000000.0,674096.0,6000000.0,807183.0,39199917.0,238808.0,25785105.0,15237743.0,12250000.0,37956451.0,9303916.0,2975159.0,3961708.0,2689608.0,17250000.0,81030906.0,45696481.0,3085318.0,23088962.0,16461796.0,2567108.0,2069577.0,100000.0,2102409.0,22199675.0,3811172.0,5600655.0,800000.0,9250000.0,800000.0,25899264.0,4076617.0,7442054.0,0.0,593632795.0
Lindon,5000.0,14813382.0,346763.0,2000.0,400000.0,27913.0,60000.0,1000000.0,12963100.0,450000.0,28108719.0,14306662.0,6750000.0,147132317.0,143044144.0,1616366.0,5935479.0,5594046.0,2250000.0,74481554.0,380530.0,935414.0,10966859.0,7480832.0,2633393.0,2287866.0,1000.0,1724529.0,12955156.0,5489715.0,41813983.0,50000.0,13000000.0,80000.0,50315146.0,2328848.0,22391554.0,0.0,735099354.0
Moab,1000.0,1972275.0,24203.0,150000.0,150000.0,519686.0,82676312.0,3653248.0,47200972.0,486806.0,7480612.0,1864517.0,5750000.0,10070022.0,5164666.0,5629317.0,828599.0,2013786.0,45750000.0,6288021.0,14576032.0,9198741.0,4730494.0,10919663.0,7483862.0,662935.0,9000.0,584768.0,5721729.0,1033925.0,10117042.0,90000.0,6750000.0,3385367.0,5080151.0,2168455.0,3573567.0,30000.0,401991762.0
Roy,3000.0,635092.0,60807.0,35000.0,10000.0,420060.0,200000.0,2500000.0,35571809.0,300000.0,1419811.0,8302664.0,11250000.0,37502660.0,1499089.0,3017097.0,2525537.0,4207507.0,15215574.0,3819186.0,98054114.0,3471093.0,9881734.0,6138273.0,1355620.0,415869.0,80000.0,2203771.0,15651563.0,1929620.0,5031197.0,15000.0,24500000.0,15000.0,6279568.0,1493967.0,3560774.0,0.0,348336943.0
Roosevelt,5000.0,221612.0,60000.0,14689464.0,900000.0,2010394.0,200000.0,15000.0,11559211.0,170928.0,18594017.0,7882693.0,3500000.0,34265194.0,2335522.0,797831.0,444272.0,1162687.0,6750000.0,4828920.0,37684153.0,347050.0,5568988.0,3074157.0,252641.0,136446.0,15000.0,880301.0,14297073.0,607904.0,9225370.0,9000.0,14250000.0,300000.0,11878525.0,6754402.0,3082428.0,200000.0,236622741.0
Brigham,15000.0,3091899.0,160074.0,9000.0,8000.0,1296925.0,4237410.0,1478637.0,24645924.0,481498.0,29102981.0,13480836.0,7750000.0,58514853.0,6865285.0,1997888.0,4415739.0,2831914.0,13507893.0,8195823.0,39010593.0,1279228.0,7523577.0,5218942.0,1533814.0,290560.0,1000.0,911303.0,11621786.0,1754625.0,4437099.0,90000.0,13750000.0,300000.0,30697528.0,1265977.0,3028482.0,-3000.0,343870334.0
Millcreek,15000.0,8236926.0,750165.0,0.0,0.0,6016049.0,200000.0,4114341.0,44719193.0,250000.0,5099024.0,17786688.0,16750000.0,50972028.0,51223525.0,4595883.0,4649581.0,7582870.0,8250000.0,50987496.0,125845482.0,3247396.0,2633021.0,13882616.0,38754543.0,551923.0,0.0,260732.0,44148605.0,13715347.0,20181339.0,3500000.0,0.0,15000.0,13317324.0,1115472.0,2205348.0,30000.0,701053302.0
Sandy,1000000.0,32420533.0,1268367.0,100000.0,1250000.0,3709022.0,33935563.0,14856717.0,167936933.0,17751075.0,35606409.0,60905932.0,32250000.0,387519705.0,127658593.0,97899317.0,78485877.0,26995667.0,23301718.0,328483998.0,154868455.0,27742615.0,54456502.0,60469615.0,110481074.0,11582368.0,1363583.0,11043340.0,101412992.0,32437187.0,44200817.0,905379.0,83750000.0,1122766.0,209813955.0,18090483.0,25660419.0,40000.0,3177542236.0
Farmington,3000.0,2379537.0,583708.0,70000.0,250000.0,1161692.0,6000000.0,70989981.0,36870619.0,520644.0,3325940.0,10711058.0,9250000.0,35674957.0,799999.0,81468302.0,4387860.0,1668868.0,4500000.0,4749245.0,56200735.0,2917068.0,14836010.0,7736329.0,27243411.0,460310.0,700000.0,1763082.0,18000172.0,4038461.0,3423503.0,20000.0,18250000.0,90000.0,41707051.0,845299.0,3576637.0,0.0,611864561.0
Park City,600000.0,4769419.0,638553.0,2000000.0,5000.0,262844.0,309140215.0,88640335.0,137510478.0,2350579.0,16735911.0,4478656.0,9750000.0,5756032.0,6920018.0,37564424.0,4181530.0,13593025.0,1500000.0,2824467.0,65773790.0,7234670.0,16576740.0,19887756.0,48875674.0,3573384.0,7000.0,3851973.0,16947597.0,10687338.0,54726449.0,352413.0,35000000.0,400000.0,17248384.0,2898403.0,17046133.0,20000.0,1106343149.0
Orem,150000.0,20782942.0,7058881.0,600000.0,1500000.0,4627915.0,16886743.0,12596625.0,181607568.0,1268866.0,84702127.0,57230034.0,26000000.0,324406446.0,146365431.0,126815616.0,62691057.0,98363579.0,25828354.0,372562792.0,179152297.0,23371069.0,53318997.0,70888522.0,72587230.0,5889829.0,250000.0,7939794.0,77592802.0,21515624.0,34734622.0,1156350.0,68000000.0,328331.0,216397921.0,13800207.0,34339265.0,0.0,3307572405.0
Richfield,250000.0,1106109.0,137827.0,8000.0,500000.0,1715448.0,9639806.0,150000.0,18410152.0,70000.0,3738477.0,7068465.0,2500000.0,29350832.0,31836340.0,4610961.0,430330.0,3123928.0,6500000.0,55117868.0,18950829.0,788197.0,3671632.0,3834863.0,1498719.0,364921.0,400000.0,337039.0,6471234.0,682468.0,22667549.0,6000.0,8500000.0,60000.0,12946355.0,8494969.0,4540236.0,3000.0,346393420.0
Delta,400000.0,2815792.0,4000.0,1500000.0,0.0,150000.0,1500000.0,350000.0,3806295.0,40000.0,4292310.0,2612689.0,1500000.0,5468866.0,5116368.0,328810.0,136015.0,373991.0,7750000.0,5563197.0,13720256.0,629523.0,1563395.0,1704122.0,209518.0,49892.0,0.0,266420.0,2761391.0,302016.0,7329503.0,15000.0,3000000.0,2000.0,1746562.0,3276797.0,3387066.0,0.0,100381970.0
Logan,70000.0,10463895.0,8464253.0,90000.0,22000000.0,3766809.0,16603555.0,3407491.0,113310342.0,2047026.0,55639592.0,34205980.0,18000000.0,107857141.0,117451982.0,51599459.0,31052304.0,8363001.0,15433660.0,87919876.0,171363371.0,19261205.0,21595601.0,37109936.0,39093109.0,3442551.0,5000.0,2792593.0,39763778.0,8386431.0,19723368.0,376593.0,13250000.0,82148.0,80216732.0,10783022.0,20425226.0,20000.0,1485646173.0
Clearfield,20000.0,9621699.0,189443.0,150000.0,1250000.0,185305.0,800000.0,800000.0,27238690.0,70000.0,18815133.0,12117977.0,6500000.0,29682711.0,3270458.0,2923799.0,4634375.0,429679.0,15250000.0,4019897.0,19295017.0,987050.0,13481133.0,14057773.0,3095298.0,1021671.0,2250000.0,5237914.0,13604130.0,4102032.0,7401774.0,150000.0,20500000.0,150000.0,14666124.0,5672085.0,4105936.0,-4000.0,313290974.0
South Salt Lake,20000.0,92125620.0,579077.0,150000.0,200000.0,2710577.0,4250000.0,9343109.0,45003788.0,70000.0,93549256.0,64132776.0,8500000.0,273975341.0,204610716.0,2323379.0,54851199.0,80669544.0,9750000.0,4043368.0,37915224.0,3835288.0,19290898.0,95127361.0,6884936.0,11917836.0,15000.0,3060864.0,29912682.0,17323706.0,25014492.0,2000000.0,28500000.0,5389892.0,375370883.0,47787626.0,24273082.0,45000.0,1944007595.0
Pleasant Grove,3000.0,4434647.0,419884.0,25000.0,200000.0,3432663.0,150000.0,698617.0,20686787.0,686816.0,24040652.0,13730584.0,12000000.0,58595139.0,4087255.0,3239266.0,7051924.0,1706273.0,8750000.0,18985077.0,51962014.0,1969559.0,21769223.0,10483723.0,2757341.0,1545938.0,150000.0,2308498.0,28812865.0,25167018.0,6084108.0,150000.0,21750000.0,150000.0,19894972.0,3507372.0,4996825.0,2000000.0,443476203.0
North Salt Lake,10000.0,15246378.0,27941.0,49000000.0,250000.0,6000.0,3750000.0,1656016.0,16901060.0,127835.0,43359797.0,26709574.0,8250000.0,92420713.0,9787264.0,2939974.0,3404055.0,1330188.0,16871106.0,3080991.0,20652588.0,984179.0,11088670.0,5809665.0,721767.0,1346310.0,5000.0,2755743.0,14342765.0,6992829.0,18543775.0,400000.0,19750000.0,2475496.0,26768713.0,15223322.0,4913341.0,35000.0,483479980.0
Cedar City,20000.0,17184682.0,1831834.0,1000.0,1500000.0,1534253.0,25104370.0,1774510.0,64503910.0,1846827.0,22757741.0,16467020.0,14250000.0,71569193.0,80296453.0,16996558.0,5828342.0,11963931.0,22252291.0,126099969.0,58408255.0,7176820.0,14388321.0,12314420.0,12543564.0,4087687.0,60000.0,2122136.0,22246932.0,5484861.0,9802919.0,629814.0,23750000.0,8126457.0,30888673.0,8587923.0,8816184.0,90000.0,949113559.0
Price,2000.0,1312998.0,247346.0,800000.0,5750000.0,2191130.0,5750000.0,250000.0,18206679.0,200000.0,5843130.0,10156252.0,2750000.0,42996072.0,10300006.0,2170150.0,3306299.0,551435.0,5000000.0,61261239.0,30298583.0,796716.0,3590846.0,4237831.0,2131971.0,900653.0,4000.0,823479.0,6323889.0,2300096.0,3574608.0,99128.0,4500000.0,6000.0,15974543.0,7126955.0,3956102.0,0.0,345244905.0
Centerville,10000.0,3309691.0,79978.0,20000.0,25000.0,470000.0,80000.0,70000.0,36712031.0,60000.0,20319720.0,15742063.0,5750000.0,39749686.0,84381794.0,3332345.0,5164702.0,451809.0,6000000.0,125483521.0,18574504.0,911022.0,8833994.0,15709140.0,8312699.0,624296.0,350000.0,1286296.0,19226718.0,3221262.0,2055476.0,114161.0,13500000.0,20000.0,8119532.0,5255904.0,2741260.0,0.0,621548003.0
Lehi,35000.0,16973872.0,1070098.0,250000.0,31500000.0,2102940.0,20662391.0,9835191.0,102567304.0,2822868.0,79248443.0,22543642.0,23500000.0,76478891.0,32943632.0,84787928.0,25228180.0,6564732.0,19101562.0,198674730.0,110813760.0,7745562.0,57596605.0,19620382.0,49060099.0,3912243.0,450000.0,9523805.0,50032663.0,18056403.0,12516682.0,410548.0,13750000.0,1250000.0,44950703.0,5403219.0,14535132.0,0.0,1587712933.0
Kanab,60000.0,226825.0,45000.0,20000.0,9000.0,156651.0,23212633.0,585355.0,14456364.0,80000.0,1451832.0,2171947.0,2750000.0,995992.0,4000000.0,1443826.0,119361.0,459457.0,4500000.0,2281180.0,16757263.0,789786.0,5421859.0,2107918.0,647433.0,187737.0,5000.0,281011.0,3737227.0,184095.0,1117309.0,30000.0,3750000.0,600000.0,1175973.0,1160528.0,3073013.0,45000.0,112475536.0
Spanish Fork,30000.0,3887446.0,364478.0,35000.0,16250000.0,1951078.0,700000.0,2569365.0,53015503.0,640216.0,29075260.0,26453694.0,12500000.0,85009026.0,16826157.0,8582367.0,9687442.0,6579185.0,13171697.0,211119273.0,41859310.0,6888855.0,15927744.0,18220929.0,11741403.0,946454.0,150000.0,2174501.0,21284983.0,3679779.0,9516291.0,60000.0,8500000.0,5308512.0,32805056.0,6286170.0,8384816.0,0.0,978233141.0
Herriman,3000.0,1172946.0,349576.0,90000.0,0.0,925035.0,45000.0,1255402.0,18702031.0,20000.0,8710300.0,2751015.0,13750000.0,2912792.0,823598.0,3042781.0,5759301.0,197184.0,11250000.0,16488167.0,29750000.0,3548192.0,12387758.0,1548029.0,755812.0,389743.0,3000.0,2317551.0,12300860.0,2187655.0,4111057.0,20000.0,20250000.0,250000.0,6395397.0,675860.0,1857567.0,0.0,229606075.0
Layton,35000.0,6208460.0,1718652.0,1500000.0,800000.0,3663925.0,23515678.0,12121608.0,148083151.0,921304.0,45201055.0,35666177.0,23500000.0,194615040.0,134456672.0,61773105.0,18284954.0,14246182.0,19535687.0,254208440.0,123584149.0,16019516.0,34287274.0,68779197.0,35003816.0,5958717.0,2000000.0,4964969.0,72469554.0,8488202.0,41841245.0,424038.0,58250000.0,618777.0,45272183.0,19971087.0,17456738.0,-1000.0,2043718487.0
West Jordan,2000000.0,25842069.0,1226940.0,1250000.0,200000.0,4475844.0,4500000.0,8220831.0,138398622.0,1046221.0,112020424.0,42171427.0,34250000.0,30704085.0,206191339.0,57949468.0,52845419.0,12286966.0,34272225.0,227750325.0,188366591.0,14338854.0,39489262.0,70488110.0,16027154.0,3336033.0,800000.0,11311569.0,88570631.0,15961917.0,22328493.0,1909081.0,77500000.0,929161.0,61068552.0,34358155.0,14355611.0,-49000.0,2146559981.0
Blanding,1000.0,740392.0,350000.0,0.0,1500000.0,400000.0,3557087.0,250000.0,2119499.0,15000.0,647276.0,901737.0,2000000.0,1202755.0,4996413.0,158152.0,78206.0,33120.0,4250000.0,4529254.0,6750000.0,194586.0,1992119.0,528024.0,110386.0,142873.0,0.0,190942.0,2000391.0,290280.0,241838.0,1000.0,1250000.0,450000.0,650567.0,392834.0,752950.0,0.0,53551409.0
Washington City,500000.0,1599620.0,38275.0,25000.0,11250000.0,80000.0,7739805.0,3579307.0,25900508.0,100000.0,11633177.0,8784717.0,17000000.0,20784129.0,82095066.0,6713570.0,19030015.0,10126507.0,10500000.0,110154540.0,15325476.0,7785654.0,10366830.0,9809123.0,5055663.0,548739.0,10000.0,1592736.0,10562948.0,2228056.0,6873867.0,123258.0,8750000.0,1000000.0,14877461.0,1450095.0,4030574.0,0.0,627323046.0
Tooele City,3000.0,2076318.0,164231.0,500000.0,400000.0,2372857.0,4750000.0,4163538.0,42512914.0,497208.0,32036826.0,12883521.0,9250000.0,51069972.0,36279419.0,4788778.0,5219759.0,5521569.0,9500000.0,118383634.0,43193792.0,3433411.0,11189970.0,9366011.0,6468369.0,1446213.0,3000.0,3931075.0,19862050.0,1964983.0,6030321.0,580684.0,23000000.0,40000.0,11768454.0,1958628.0,10030222.0,0.0,659902942.0
South Jordan,15000.0,8623263.0,2287131.0,141250000.0,2500000.0,2608039.0,9623199.0,6730469.0,115379807.0,580703.0,32227812.0,25435981.0,26500000.0,309241615.0,19375243.0,76821675.0,65518225.0,5264658.0,14500000.0,356973617.0,118079125.0,8163257.0,38860701.0,43531298.0,14366704.0,4544601.0,8000.0,10809307.0,62772837.0,11999164.0,15308549.0,324450.0,58000000.0,150000.0,64800385.0,3330147.0,-3847743.0,0.0,2258121103.0
Tremonton,8000.0,3706902.0,30000.0,2000.0,0.0,20000.0,3500000.0,1750000.0,12853252.0,416419.0,12157086.0,5395821.0,3750000.0,41441621.0,4598382.0,1142265.0,268526.0,558359.0,7500000.0,6569569.0,26873886.0,991419.0,3669449.0,1780135.0,3149149.0,1619187.0,5000.0,370222.0,4418337.0,3454727.0,1910807.0,20000.0,6750000.0,200000.0,10347297.0,4259788.0,1029969.0,30000.0,198526996.0
Monticello,150000.0,973931.0,30000.0,400000.0,300000.0,25000.0,3373835.0,7000.0,1250000.0,15000.0,531449.0,976087.0,1000000.0,1955363.0,90000.0,191334.0,25101.0,25000.0,3500000.0,1905976.0,3750000.0,187500.0,1043601.0,190695.0,78485.0,37427.0,0.0,70804.0,986624.0,78794.0,187823.0,2000.0,2000000.0,150000.0,1811410.0,101551.0,1029188.0,0.0,34537069.0
Beaver City,250000.0,146579.0,60000.0,200000.0,0.0,150000.0,5062975.0,25000.0,9056135.0,20000.0,1698101.0,3341206.0,2000000.0,2695384.0,2328255.0,228923.0,81930.0,29498.0,10986308.0,3986169.0,5750000.0,251230.0,1344696.0,455216.0,134304.0,102841.0,0.0,776558.0,4140503.0,210967.0,608527.0,200000.0,2750000.0,4000.0,1174445.0,381549.0,567758.0,0.0,77552635.0
Draper,150000.0,20138902.0,494825.0,200000.0,3000.0,3040141.0,13566289.0,16180332.0,106002044.0,775151.0,71589680.0,21747495.0,22250000.0,426206297.0,40469419.0,39112146.0,48141475.0,197482999.0,19500000.0,45031483.0,112163599.0,11803107.0,33948160.0,40736717.0,18592177.0,5819674.0,900000.0,7437262.0,66691486.0,23695311.0,25255325.0,387884.0,44500000.0,2250000.0,49959590.0,24290515.0,20749910.0,-8000.0,2002042383.0
Cottonwood Heights,1000.0,19117319.0,203889.0,350000.0,1500000.0,1179735.0,3358592.0,2866901.0,51280213.0,200000.0,9696396.0,6577046.0,12500000.0,6269747.0,48120510.0,18516975.0,15965535.0,990636.0,8250000.0,80541319.0,86395127.0,20094357.0,28093919.0,9994472.0,8621373.0,1301534.0,2500000.0,2207445.0,26924268.0,5866120.0,4710445.0,25000.0,31750000.0,200000.0,9992729.0,1635514.0,3235370.0,0.0,694033153.0
Payson,15000.0,1152986.0,163656.0,3000.0,9750000.0,1859102.0,1250000.0,1250000.0,23003917.0,232192.0,15554574.0,7243956.0,6000000.0,14818859.0,5413061.0,2360930.0,1734285.0,473315.0,6250000.0,81786764.0,28637852.0,1091076.0,6105966.0,5182228.0,941767.0,404180.0,2000.0,1205099.0,9602609.0,1837003.0,1521467.0,6000.0,4500000.0,30000.0,20744491.0,3780813.0,4098889.0,0.0,369833402.0
Hurricane,400000.0,9137367.0,19919.0,700000.0,8500000.0,479748.0,10961180.0,4082294.0,17741619.0,418696.0,11045940.0,9060250.0,10750000.0,16287023.0,12683319.0,891158.0,520961.0,1998639.0,8750000.0,59792823.0,19857161.0,439856.0,8047168.0,10464847.0,3657674.0,2845639.0,2000.0,1458269.0,9219355.0,1224297.0,6139394.0,800000.0,6500000.0,858758.0,50178847.0,1126595.0,3100684.0,200000.0,397657438.0
Eagle Mountain,45000.0,498576.0,79520.0,3250000.0,3000.0,627659.0,25000.0,600000.0,3583145.0,50000.0,4790760.0,2382249.0,9750000.0,192565.0,3656499.0,2085384.0,670941.0,329077.0,7500000.0,1610510.0,14750000.0,455192.0,14202561.0,1561808.0,557241.0,874477.0,1000.0,1514649.0,16140807.0,1693194.0,3277865.0,6000.0,15250000.0,50000.0,3704065.0,2366389.0,2987332.0,0.0,135898618.0
Bountiful,40000.0,6910886.0,425857.0,35000.0,1500000.0,5626062.0,350000.0,3163672.0,45163918.0,273829.0,9769319.0,25532614.0,14250000.0,198035563.0,6478389.0,11484334.0,12076700.0,5944566.0,8750000.0,6947072.0,89095396.0,7909629.0,19782087.0,10725845.0,4380479.0,9663189.0,8000.0,4494318.0,21074613.0,10281425.0,8717040.0,78619.0,34250000.0,35000.0,12631828.0,2395277.0,4658246.0,-3000.0,671233016.0
Kaysville,70000.0,7949518.0,1229130.0,25000.0,0.0,637006.0,150000.0,4796014.0,22008978.0,137279.0,8591018.0,11191678.0,12750000.0,58261955.0,5446642.0,3752413.0,3784700.0,688152.0,43500000.0,6730934.0,21469907.0,18214676.0,17059796.0,7633128.0,3687366.0,4581857.0,2000.0,1988901.0,13867343.0,8059014.0,4861641.0,60000.0,19000000.0,30000.0,16098101.0,7609250.0,3330246.0,0.0,427305012.0
American Fork,1000000.0,24881868.0,350137.0,35000.0,100000.0,1671677.0,3000000.0,5541688.0,85846904.0,200000.0,8427380.0,38207364.0,10250000.0,277052148.0,69813805.0,30076350.0,32322225.0,13346224.0,10768675.0,147578369.0,16163823.0,20283730.0,18720462.0,32928208.0,31580787.0,1968122.0,35000.0,6098110.0,37133408.0,11535319.0,13220719.0,68289.0,24500000.0,90000.0,37972134.0,17337571.0,12530489.0,0.0,1361588842.0
Saratoga Springs,1000.0,1617871.0,258898.0,20000.0,15000.0,587746.0,35000.0,2750000.0,28566881.0,30000.0,1235461.0,7844008.0,10500000.0,4584913.0,5610537.0,2824384.0,2336346.0,218367.0,700000.0,88059627.0,48878697.0,930935.0,11245249.0,1258283.0,607576.0,349675.0,15000.0,1641598.0,13329019.0,843204.0,3148448.0,80000.0,15500000.0,70000.0,4303624.0,545681.0,1048540.0,0.0,358607086.0
Holladay,200000.0,1083964.0,1189625.0,1000.0,0.0,485670.0,9774548.0,4642888.0,36610424.0,411513.0,10802526.0,5474051.0,13750000.0,3505653.0,9667237.0,7326060.0,4096771.0,1919972.0,3500000.0,7104667.0,23749024.0,5576166.0,10458445.0,10265070.0,6081568.0,2133357.0,7000.0,1309919.0,16973589.0,8403975.0,3377416.0,80000.0,29750000.0,2500000.0,11990707.0,1382596.0,5087074.0,0.0,306622749.0
Ogden,150000.0,19125179.0,5206495.0,2250000.0,200000.0,1842833.0,18914838.0,8552134.0,141653771.0,4032248.0,108840801.0,74179740.0,24500000.0,143502605.0,171714707.0,46665583.0,25881491.0,11639215.0,35358640.0,99276211.0,158157687.0,26791766.0,68369085.0,81924834.0,15209265.0,7797740.0,450000.0,8657891.0,69598565.0,14474499.0,46015649.0,791487.0,73750000.0,759877.0,188087946.0,44999645.0,18683013.0,100000.0,2111643932.0
St George,300000.0,48092350.0,2279673.0,1500000.0,54750000.0,6177283.0,80413958.0,22613160.0,205078725.0,2696670.0,57054898.0,66938430.0,51500000.0,386076606.0,188536250.0,86922714.0,21441093.0,57269959.0,34935996.0,368464965.0,156897985.0,19829499.0,48817784.0,60340149.0,53014359.0,9691324.0,80000.0,8211215.0,82835426.0,27290865.0,36066133.0,2143512.0,36000000.0,1745229.0,146866528.0,18483959.0,20793504.0,90000.0,3176602447.0
Springdale,1000.0,150000.0,60000.0,0.0,0.0,2000.0,50098103.0,1000000.0,30269856.0,35000.0,263047.0,30239.0,500000.0,4000.0,0.0,1216726.0,152824.0,15000.0,1250000.0,1320912.0,3000000.0,14319.0,827572.0,7390617.0,5588838.0,300000.0,1000.0,100499.0,2302229.0,355936.0,382906.0,250000.0,1750000.0,1000.0,589411.0,611538.0,2423461.0,0.0,129457269.0
