City,A_AG_WILDLIFE,C_CONSTRUCTION,E_EDUCATION,E_EXTRACTION,G_GOVERNMENT,H_HEALTH_CARE,L_ACCOMMODATION,L_CULTURAL_REC,L_RSTRNT_BAR,L_SPECIAL_EVENT,M_MANUFACTURING,O_OTHER,R_AUTO_PRIVATE,R_AUTO_RETAIL,R_BUILDING_SUPPLY,R_CLOTHING,R_ELECTRONICS,R_FURNITURE,R_GAS_STATIONS,R_GENERAL_RETAIL,R_GROCERY_BEV,R_HEALTH_RETAIL,R_NONSTORE_RETAIL,R_OTHER_RETAIL,R_SPORT_HOBBY,S_ADMIN_SUPPORT,S_CORPORATE_MGMT,S_FINANCIAL,S_IT_DATA_20,S_PROF_TECH_SRV,S_RENTAL_LEASING,S_WHLSLE_ETRADE,U_UTILITIES,W_DISTRIBUTION,W_WHLSALE_DURABLE,W_WHLSLE_NDURABLE,X_ADJUSTMENTS,X_UNKNOWN,TOTAL
Springville,2000.0,3977842.0,180455.0,60000.0,1500000.0,634285.0,2250000.0,800000.0,25341540.0,150000.0,21858879.0,9017802.0,9000000.0,20145373.0,7037875.0,1915863.0,3410758.0,1610743.0,10750000.0,99929570.0,26649322.0,2368044.0,8038486.0,4673944.0,2538808.0,1134578.0,1000.0,1018508.0,14405819.0,2588932.0,2693878.0,94339.0,10000000.0,600000.0,22868871.0,2926607.0,14010265.0,0.0,463476455.0
Lindon,4000.0,13314278.0,276372.0,1000.0,300000.0,80000.0,0.0,200000.0,10039566.0,150000.0,27994541.0,7479329.0,5250000.0,118974833.0,78382935.0,990519.0,4622442.0,5010156.0,2000.0,74207366.0,2000000.0,226188.0,3876735.0,7517045.0,1562282.0,2310867.0,0.0,1204748.0,16819691.0,2005452.0,29956680.0,34283.0,13500000.0,90000.0,33649030.0,1111421.0,2446682.0,0.0,559762722.0
Moab,0.0,1169597.0,25000.0,5000.0,60000.0,402276.0,48150416.0,2690610.0,32233312.0,339829.0,5493222.0,1215267.0,3250000.0,14469355.0,3752333.0,4031895.0,1150362.0,1789848.0,37750000.0,3500867.0,10647573.0,6487804.0,1218898.0,7241113.0,4840136.0,386740.0,0.0,511283.0,4825233.0,856035.0,6161651.0,40000.0,7000000.0,3000000.0,3254925.0,2591192.0,4410159.0,0.0,291783956.0
Roy,1000.0,242382.0,52512.0,400000.0,0.0,514851.0,150000.0,2250000.0,30117508.0,150000.0,1758335.0,5969148.0,8750000.0,29516482.0,1747144.0,2498243.0,582557.0,3449585.0,12863255.0,3813645.0,85117100.0,2778969.0,2719939.0,2989985.0,1298807.0,388328.0,90000.0,1302110.0,20322026.0,1788841.0,2820891.0,20000.0,24500000.0,8000.0,4619566.0,693262.0,3071379.0,0.0,289650896.0
Roosevelt,0.0,872182.0,100000.0,17604449.0,450000.0,1854214.0,600000.0,200000.0,12751751.0,100000.0,24418300.0,12391494.0,3250000.0,42828106.0,33035221.0,718018.0,2589001.0,1750000.0,9750000.0,7056089.0,44855300.0,227340.0,1530657.0,3019035.0,403463.0,399224.0,0.0,714383.0,24977874.0,3143076.0,11390137.0,12972.0,6250000.0,3750000.0,30881848.0,6758124.0,2851801.0,500000.0,339509977.0
Brigham,40000.0,1007954.0,237978.0,35000.0,80000.0,1276284.0,1500000.0,1441100.0,17790689.0,700000.0,16940062.0,9753302.0,5750000.0,30427689.0,4059282.0,1811093.0,3130147.0,2000000.0,6500000.0,8960255.0,31602096.0,807104.0,1858850.0,3543969.0,573237.0,268462.0,30000.0,625403.0,12224058.0,1370107.0,2239697.0,15000.0,12250000.0,250000.0,12428433.0,1744663.0,3787203.0,0.0,226399922.0
Millcreek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy,1250000.0,22905841.0,1534904.0,400000.0,300000.0,2645722.0,28936411.0,13461470.0,150535631.0,18766341.0,34561203.0,48382941.0,30500000.0,435461093.0,97037815.0,102247925.0,55792956.0,19829348.0,18397109.0,364676603.0,138387822.0,23913374.0,17469212.0,48102840.0,106142050.0,8533003.0,900000.0,8181441.0,114621136.0,21268953.0,19136369.0,2078875.0,84500000.0,735761.0,185576095.0,16874053.0,31632632.0,0.0,3016858009.0
Farmington,0.0,2929757.0,40322.0,20000.0,150000.0,750793.0,15000.0,47478665.0,14524726.0,305964.0,2203671.0,4774308.0,6250000.0,4322849.0,438363.0,32795278.0,433782.0,1155284.0,3250000.0,936564.0,49027359.0,1021037.0,1960224.0,10365027.0,4427474.0,323544.0,200000.0,779831.0,14311278.0,1655239.0,1895593.0,164019.0,16250000.0,60000.0,8930763.0,484184.0,4359957.0,0.0,293539320.0
Park City,0.0,1588478.0,47349423.0,600000.0,5000.0,108261.0,218225680.0,8171317.0,94530860.0,1486091.0,11422708.0,2599160.0,7500000.0,2100778.0,3725680.0,21725092.0,2817152.0,8102131.0,1250000.0,1807453.0,56230809.0,6349945.0,5213760.0,16837787.0,44551715.0,2435568.0,30000.0,3157830.0,17594860.0,6732481.0,33108777.0,120200.0,35750000.0,300000.0,10343021.0,3222357.0,9818967.0,200000.0,790674816.0
Orem,200000.0,14459004.0,7379798.0,800000.0,1250000.0,5739111.0,12000000.0,9625314.0,139217373.0,817145.0,111353136.0,46197673.0,22000000.0,267644001.0,83885345.0,120383239.0,55658244.0,70461032.0,23159914.0,325874209.0,144948554.0,16287820.0,19812736.0,70567032.0,75604552.0,5831013.0,300000.0,5698848.0,78867796.0,56779925.0,23303400.0,879736.0,71000000.0,226071.0,149414367.0,14616190.0,25477969.0,50000.0,2836646325.0
Richfield,20000.0,4345978.0,200000.0,2000000.0,500000.0,1157270.0,7800368.0,200000.0,15040815.0,57617.0,7542613.0,5091728.0,2000000.0,24173684.0,23194225.0,4583136.0,780791.0,2022572.0,6000000.0,55018549.0,15378026.0,672389.0,1614619.0,8629522.0,1842470.0,234647.0,0.0,387901.0,5603043.0,688356.0,20703652.0,45000.0,9250000.0,150000.0,9952394.0,8030128.0,1901078.0,1000.0,326408000.0
Delta,350000.0,1630625.0,3000.0,2000000.0,0.0,150000.0,1750000.0,500000.0,2886815.0,50000.0,3811988.0,1974509.0,1250000.0,5768222.0,3668350.0,224194.0,177354.0,300000.0,1250000.0,5030351.0,13463625.0,881910.0,908942.0,1185920.0,1575464.0,53036.0,15000.0,157990.0,2863563.0,204288.0,6046984.0,5000.0,4750000.0,3000.0,9329172.0,8776196.0,1830638.0,0.0,95456329.0
Logan,30000.0,13571121.0,8645498.0,70000.0,23000000.0,1930157.0,9809854.0,1898582.0,85589947.0,1148869.0,41494014.0,27404415.0,13000000.0,60316523.0,73932189.0,46039029.0,24895206.0,6325703.0,14058929.0,75780347.0,139697477.0,11414430.0,8379339.0,31037024.0,32903892.0,2882173.0,300000.0,1970399.0,33478746.0,6308068.0,15684607.0,484755.0,13000000.0,250000.0,58238614.0,14126364.0,14994594.0,100000.0,1157130180.0
Clearfield,1000.0,4346262.0,314206.0,350000.0,1000000.0,148272.0,700000.0,1011177.0,20793175.0,150000.0,26223466.0,9446430.0,5250000.0,19249209.0,2568607.0,1712878.0,3035143.0,139843.0,10250000.0,2245422.0,20708178.0,535757.0,2689732.0,8718841.0,1666723.0,605480.0,1000.0,949075.0,16195639.0,2302594.0,5329837.0,36098.0,19500000.0,400000.0,5751774.0,5823694.0,6817787.0,0.0,235308004.0
South Salt Lake,30000.0,56031050.0,358654.0,90000.0,250000.0,565520.0,3250000.0,4800164.0,40731287.0,20000.0,68859820.0,49639228.0,1750000.0,215267778.0,130096740.0,1825743.0,51361829.0,60156818.0,9250000.0,10775383.0,25936537.0,3131774.0,9368085.0,70633571.0,7882907.0,8257264.0,1000.0,2813532.0,36878810.0,21891164.0,15615616.0,1750000.0,28500000.0,4364009.0,288499199.0,43445960.0,19322026.0,-259000.0,1509910493.0
Pleasant Grove,0.0,2651974.0,405139.0,3000.0,150000.0,536993.0,20000.0,583134.0,11407029.0,476967.0,12322486.0,10465021.0,8500000.0,29729037.0,2703940.0,2473262.0,1688977.0,2413488.0,4750000.0,3716096.0,46007349.0,879241.0,6009569.0,5547903.0,2323478.0,1646499.0,40000.0,1381078.0,18737888.0,1986112.0,2734525.0,85283.0,20250000.0,150000.0,10602928.0,948304.0,-22386182.0,400000.0,216218246.0
North Salt Lake,300000.0,8785537.0,20236.0,27250000.0,200000.0,6000.0,2750000.0,1750000.0,12918437.0,7000.0,30675929.0,20203939.0,5500000.0,62862776.0,2615484.0,1814281.0,4874126.0,872296.0,11552868.0,2650679.0,9105629.0,501618.0,3135014.0,8308743.0,398862.0,904545.0,0.0,2068750.0,14232653.0,3950929.0,15782569.0,186272.0,17250000.0,5851548.0,32878973.0,12958213.0,3695272.0,300000.0,360278923.0
Cedar City,80000.0,14068110.0,2354615.0,1000000.0,1250000.0,1370184.0,17486292.0,1210689.0,46303302.0,700179.0,21908117.0,11732924.0,10000000.0,42326220.0,44328896.0,7096189.0,4680980.0,4077297.0,17137800.0,115124825.0,45058874.0,5929620.0,4447086.0,17881259.0,8381020.0,2152309.0,1000.0,1258662.0,19226828.0,7990490.0,5977390.0,416920.0,18750000.0,12909902.0,20905301.0,9990269.0,10963978.0,0.0,737203437.0
Price,0.0,2553721.0,400000.0,1250000.0,6000000.0,1602548.0,5500000.0,250000.0,18582445.0,150000.0,5069479.0,9019863.0,2250000.0,47172298.0,9483641.0,2778590.0,2500536.0,392895.0,5250000.0,64508273.0,27075790.0,647371.0,1865141.0,5974863.0,2163519.0,815556.0,0.0,752428.0,6578431.0,1174404.0,3470958.0,17900.0,4250000.0,100000.0,25013241.0,14941469.0,-5233061.0,0.0,358556246.0
Centerville,6000.0,1596389.0,36073.0,1000.0,20000.0,430115.0,60000.0,410420.0,28154913.0,35000.0,20920600.0,8747617.0,4750000.0,36359550.0,60426400.0,3848521.0,3129771.0,698085.0,2750000.0,115859856.0,19474991.0,361736.0,2177412.0,17506778.0,6678279.0,187596.0,0.0,710274.0,19456248.0,3321458.0,1518180.0,51081.0,13500000.0,20000.0,6675564.0,6847298.0,2209508.0,40000.0,539860820.0
Lehi,40000.0,5930241.0,720678.0,300000.0,23000000.0,878798.0,8500000.0,8782819.0,40840334.0,1396692.0,43309656.0,13225721.0,15750000.0,20007868.0,26858372.0,53909039.0,8233962.0,5404634.0,13866363.0,140015827.0,71728109.0,4461337.0,10474058.0,9966740.0,58259475.0,2426645.0,500000.0,2199769.0,34663877.0,8595714.0,6981220.0,104643.0,11500000.0,400000.0,27708114.0,5462345.0,5918507.0,0.0,986543577.0
Kanab,0.0,235840.0,25000.0,1000000.0,2000.0,212383.0,11426418.0,150000.0,8937053.0,45000.0,1084306.0,1399892.0,1750000.0,1704492.0,2750000.0,2778350.0,131879.0,25000.0,2250000.0,3172881.0,14055600.0,321507.0,2573504.0,1671505.0,483968.0,112325.0,0.0,370541.0,3917693.0,416080.0,778793.0,150000.0,3500000.0,300000.0,1141277.0,634270.0,1438053.0,0.0,81930700.0
Spanish Fork,35000.0,4768453.0,285404.0,3000.0,12250000.0,1010384.0,600000.0,2545187.0,33101957.0,520355.0,22584525.0,18971194.0,11250000.0,27906595.0,1831792.0,4284075.0,3321632.0,4496958.0,11116715.0,104273461.0,44191586.0,964222.0,5882081.0,11956738.0,8369039.0,889297.0,150000.0,1397228.0,18824738.0,1718033.0,4024888.0,145185.0,8000000.0,450000.0,18853987.0,5242848.0,5591749.0,0.0,550736331.0
Herriman,0.0,594216.0,171985.0,0.0,0.0,486826.0,9000.0,1500000.0,10661602.0,80000.0,3075046.0,1571685.0,9000000.0,3557789.0,553347.0,476421.0,198104.0,80000.0,6250000.0,500108.0,32250000.0,2474209.0,1674808.0,337450.0,476899.0,116537.0,1000.0,976727.0,8999751.0,955084.0,2097146.0,9000.0,15250000.0,80000.0,1734270.0,358948.0,1806715.0,0.0,119166864.0
Layton,150000.0,8609296.0,2049411.0,150000.0,700000.0,3185750.0,17277696.0,4656302.0,128131521.0,3112156.0,29083085.0,29210489.0,17500000.0,128976177.0,92543927.0,61878192.0,15207622.0,11188791.0,16359468.0,266349221.0,90154002.0,10956326.0,8746055.0,66182094.0,34147610.0,2960663.0,1000000.0,3209383.0,67389965.0,8346192.0,31502237.0,387547.0,55750000.0,2000000.0,40117647.0,13395392.0,10495605.0,0.0,1765716693.0
West Jordan,1750000.0,13095250.0,1408988.0,900000.0,200000.0,3653764.0,3250000.0,8593951.0,115992746.0,1153957.0,73924305.0,35313856.0,27000000.0,19948983.0,152198349.0,53594366.0,32651868.0,26867905.0,25174201.0,234974508.0,135789805.0,10436371.0,13129360.0,54932748.0,20149393.0,1374148.0,200000.0,5698573.0,78456812.0,14283424.0,12346043.0,1439886.0,79750000.0,525518.0,53355521.0,38643400.0,6480920.0,-2000.0,1818858165.0
Blanding,80000.0,788926.0,300000.0,9000.0,1750000.0,300000.0,2500000.0,300000.0,1500000.0,8000.0,967300.0,779761.0,3250000.0,1250000.0,4416951.0,105094.0,49998.0,9000.0,3250000.0,4239114.0,6250000.0,206001.0,1390468.0,451469.0,151827.0,68206.0,0.0,61874.0,2301104.0,282208.0,330538.0,2000.0,1250000.0,700000.0,1530870.0,1657044.0,718267.0,0.0,51669523.0
Washington City,200000.0,1671002.0,338074.0,40000.0,8500000.0,15000.0,3486998.0,3500000.0,19638852.0,60000.0,3694774.0,5271079.0,10250000.0,15271319.0,47892794.0,5329307.0,15941435.0,5336273.0,8750000.0,103912441.0,9607089.0,6232236.0,3016455.0,3999609.0,5102326.0,338882.0,1000.0,1025270.0,8350203.0,1579620.0,4050249.0,115491.0,6750000.0,1000000.0,8532489.0,1769266.0,2431181.0,0.0,477719832.0
Tooele City,1000.0,1328592.0,187712.0,30000.0,700000.0,1789057.0,3500000.0,4168336.0,31946637.0,378898.0,31444509.0,9591548.0,7000000.0,43612949.0,23914171.0,4453645.0,3180297.0,3706215.0,10000000.0,110189570.0,33793144.0,1923818.0,3448145.0,7975490.0,4990174.0,5689861.0,7000.0,1586347.0,21022318.0,1380071.0,8863798.0,416553.0,21750000.0,25000.0,9346080.0,1967138.0,4999087.0,0.0,567142922.0
South Jordan,25000.0,13218455.0,1689378.0,211250000.0,2500000.0,2151934.0,4500000.0,3559495.0,65416580.0,728767.0,22203175.0,14988373.0,19250000.0,142753558.0,5735133.0,58699752.0,20172074.0,2403043.0,10750000.0,179462382.0,65208708.0,3100258.0,11772064.0,38703569.0,6534547.0,2300987.0,150000.0,6549938.0,54628438.0,8400442.0,8118973.0,1682426.0,47750000.0,700000.0,65982282.0,2553792.0,-17647344.0,0.0,1409454230.0
Tremonton,150000.0,977303.0,25000.0,0.0,15000.0,60000.0,3000000.0,800000.0,11059707.0,300000.0,11010593.0,4051646.0,3000000.0,24216934.0,1748259.0,315529.0,232037.0,554507.0,6750000.0,4259853.0,23732930.0,849930.0,815372.0,814238.0,2512912.0,771437.0,0.0,310511.0,4751867.0,2755876.0,1063814.0,80683.0,6250000.0,200000.0,6565242.0,4564644.0,3756170.0,0.0,148691683.0
Monticello,5000.0,741026.0,30000.0,250000.0,350000.0,20000.0,1856564.0,15000.0,1500000.0,7000.0,395878.0,888085.0,1750000.0,2000000.0,60000.0,85609.0,28790.0,5000.0,2250000.0,93629.0,3750000.0,174470.0,384928.0,397162.0,418336.0,19498.0,0.0,41993.0,1169876.0,128025.0,134289.0,2000.0,1750000.0,80000.0,1096875.0,1210229.0,480367.0,80000.0,27104625.0
Beaver City,200000.0,1812264.0,50000.0,3000.0,0.0,150000.0,3903596.0,150000.0,7116723.0,15000.0,3233111.0,2351304.0,1500000.0,2747137.0,1646230.0,135638.0,181066.0,35000.0,9250000.0,3652897.0,5000000.0,243265.0,437110.0,4504894.0,96361.0,73747.0,1000.0,383980.0,4178840.0,154290.0,1020767.0,70000.0,2500000.0,50000.0,851646.0,1713678.0,709618.0,0.0,78291283.0
Draper,300000.0,11365901.0,406997.0,200000.0,2000.0,4937891.0,6921824.0,9545769.0,72583009.0,295571.0,48764461.0,23082296.0,15750000.0,222577114.0,15044261.0,31177755.0,23353334.0,96189804.0,13250000.0,45353260.0,91856113.0,5113512.0,7201446.0,31680183.0,13814974.0,4357955.0,1000.0,3185300.0,34513509.0,8045420.0,11673137.0,282520.0,44000000.0,1250000.0,42917290.0,13526598.0,8325046.0,0.0,1223060592.0
Cottonwood Heights,0.0,18940006.0,234116.0,400000.0,1250000.0,1196634.0,2076995.0,1538162.0,50700405.0,150000.0,3582502.0,4876188.0,5250000.0,6031969.0,40362354.0,15346171.0,13222304.0,750300.0,8000000.0,75010764.0,54895297.0,23353429.0,8620428.0,7818339.0,7399977.0,1985809.0,16000000.0,1670930.0,23409297.0,22968045.0,4342829.0,53212.0,33000000.0,20000.0,13751472.0,1332432.0,5987134.0,50000.0,626531996.0
Payson,15000.0,427693.0,110352.0,3000.0,10250000.0,2020406.0,900000.0,150000.0,16009740.0,200000.0,8861269.0,5747166.0,5500000.0,10013900.0,2791852.0,1506788.0,1462326.0,396313.0,4250000.0,77852075.0,24991338.0,1171478.0,1962546.0,2784825.0,322283.0,264989.0,1000.0,563543.0,10153347.0,1334555.0,2031360.0,86045.0,4500000.0,2000.0,14007870.0,3709325.0,2618474.0,0.0,308804991.0
Hurricane,250000.0,5466195.0,20592.0,900000.0,7500000.0,429669.0,4718867.0,2714530.0,11497605.0,140476.0,10575366.0,6218780.0,6250000.0,10506264.0,4477947.0,223376.0,552549.0,1636454.0,6000000.0,44462969.0,15326083.0,337554.0,3274933.0,6313051.0,3098229.0,1574084.0,0.0,603701.0,8033328.0,480695.0,2403985.0,402285.0,4500000.0,900000.0,33705193.0,573421.0,6759934.0,0.0,275854582.0
Eagle Mountain,35000.0,108274.0,52814.0,1250000.0,12250000.0,20000.0,0.0,600000.0,950225.0,150000.0,286968.0,663765.0,5250000.0,569011.0,221131.0,738513.0,167510.0,150000.0,5000000.0,693008.0,38885.0,192418.0,1965448.0,759565.0,258825.0,132669.0,0.0,561788.0,8183408.0,663042.0,721570.0,35000.0,250000.0,60000.0,1530997.0,214369.0,849531.0,0.0,53568573.0
Bountiful,150000.0,3308128.0,272033.0,20000.0,1750000.0,3710217.0,0.0,3187817.0,35816665.0,1611089.0,9730028.0,18946362.0,12750000.0,145989423.0,4976743.0,8977569.0,5376576.0,3275428.0,8000000.0,5412002.0,104202402.0,5099876.0,5628627.0,7973514.0,5073397.0,7881171.0,1000.0,2916716.0,25250907.0,9490028.0,5396904.0,60097.0,34500000.0,50000.0,12719211.0,1602015.0,4559767.0,-4000.0,554910171.0
Kaysville,0.0,3368427.0,776060.0,1000.0,0.0,370214.0,0.0,6426211.0,15406293.0,80000.0,3662028.0,7876632.0,9500000.0,39507461.0,3635429.0,1784812.0,1748558.0,322566.0,1250000.0,4552103.0,25070274.0,15149005.0,7180955.0,4520477.0,2980620.0,3004639.0,1000.0,977519.0,16092097.0,3508280.0,2367872.0,200000.0,18250000.0,60000.0,6314677.0,4450951.0,2595221.0,0.0,245499522.0
American Fork,700000.0,14222439.0,292717.0,60000.0,150000.0,1346644.0,2000000.0,2189730.0,73480306.0,1099035.0,7642106.0,25210136.0,6500000.0,195077409.0,44262846.0,26598163.0,23100385.0,5681965.0,7250000.0,139482161.0,14733117.0,9153671.0,4497557.0,32770229.0,25621798.0,1313616.0,1000.0,2119592.0,30576624.0,4334716.0,8152818.0,123582.0,24000000.0,300000.0,32029580.0,9731976.0,6836520.0,60000.0,1052484392.0
Saratoga Springs,2000.0,278611.0,168326.0,0.0,45000.0,450000.0,0.0,1250000.0,16607437.0,15000.0,3496528.0,2091343.0,6000000.0,2936518.0,176366.0,1602448.0,306071.0,145974.0,0.0,73905993.0,30142054.0,554630.0,1918715.0,457806.0,597381.0,113694.0,0.0,653601.0,8370408.0,466725.0,915460.0,40000.0,12500000.0,200000.0,1890854.0,344934.0,925026.0,0.0,247179206.0
Holladay,45000.0,1003836.0,1122873.0,0.0,2000.0,355518.0,5500000.0,4029398.0,28201392.0,228535.0,7909772.0,4844798.0,5500000.0,3990638.0,8804745.0,4026904.0,1385987.0,1320290.0,3000000.0,17405389.0,23193932.0,4918670.0,2006525.0,6424344.0,5093310.0,1587808.0,1000.0,1035322.0,14545443.0,4563159.0,1394203.0,350000.0,25500000.0,2500000.0,7240432.0,1197949.0,2837655.0,0.0,246991721.0
Ogden,450000.0,18302776.0,4267695.0,1250000.0,150000.0,2105622.0,13418750.0,5875893.0,105747227.0,1544848.0,98361390.0,58350031.0,24500000.0,110217967.0,111893228.0,45425550.0,19193699.0,7748670.0,30867605.0,92201186.0,139972154.0,21541642.0,18914738.0,63855428.0,17999162.0,7356591.0,4000.0,9180063.0,71349009.0,9017874.0,41501075.0,1011117.0,74000000.0,956090.0,150216522.0,38466778.0,8804453.0,150000.0,1726012892.0
St George,400000.0,26973216.0,2144946.0,2250000.0,48750000.0,5723044.0,51631411.0,14907953.0,152005839.0,2609615.0,51888833.0,53636339.0,35500000.0,228636770.0,118771481.0,81126070.0,20837004.0,41226136.0,25844399.0,302426242.0,114954021.0,15266900.0,13966529.0,44812669.0,44963776.0,6735388.0,300000.0,6593548.0,61554696.0,16099620.0,25992907.0,1735213.0,27500000.0,1328432.0,91031141.0,19555264.0,21808568.0,250000.0,2359976379.0
Springdale,0.0,117699.0,2000.0,0.0,0.0,1000.0,24561100.0,450000.0,19609807.0,30000.0,117296.0,100000.0,300000.0,3000.0,150000.0,1011960.0,100156.0,30000.0,900000.0,617605.0,1250000.0,6916.0,277779.0,5321778.0,2284677.0,150000.0,0.0,37586.0,2020914.0,756021.0,643602.0,60000.0,1500000.0,1000.0,465062.0,505905.0,1640376.0,0.0,75356331.0
Syracuse,1000.0,542460.0,82118.0,0.0,35000.0,223200.0,0.0,1750000.0,10876726.0,711605.0,835232.0,2846873.0,8250000.0,754324.0,150000.0,519542.0,377747.0,33500000.0,1500000.0,63010772.0,24622012.0,475057.0,1553217.0,1418586.0,727895.0,122587.0,0.0,612907.0,13012492.0,758568.0,1115914.0,15000.0,15500000.0,15000.0,1972861.0,365823.0,1407292.0,0.0,291206409.0
