City,A_AG_WILDLIFE,C_CONSTRUCTION,E_EDUCATION,E_EXTRACTION,G_GOVERNMENT,H_HEALTH_CARE,L_ACCOMMODATION,L_CULTURAL_REC,L_RSTRNT_BAR,L_SPECIAL_EVENT,M_MANUFACTURING,O_OTHER,R_AUTO_PRIVATE,R_AUTO_RETAIL,R_BUILDING_SUPPLY,R_CLOTHING,R_ELECTRONICS,R_FURNITURE,R_GAS_STATIONS,R_GENERAL_RETAIL,R_GROCERY_BEV,R_HEALTH_RETAIL,R_NONSTORE_RETAIL,R_OTHER_RETAIL,R_SPORT_HOBBY,S_ADMIN_SUPPORT,S_CORPORATE_MGMT,S_FINANCIAL,S_IT_DATA_20,S_PROF_TECH_SRV,S_RENTAL_LEASING,S_WHLSLE_ETRADE,U_UTILITIES,W_DISTRIBUTION,W_WHLSALE_DURABLE,W_WHLSLE_NDURABLE,X_ADJUSTMENTS,X_UNKNOWN,TOTAL
Springville,71819.0,26797463.0,139500.0,700000.0,17250000.0,1072033.0,4600370.0,323295.0,45384664.0,150000.0,30913944.0,16875200.0,12500000.0,54753026.0,11346607.0,4007018.0,7098302.0,2424825.0,21500000.0,92218626.0,74680539.0,2518384.0,68903273.0,21809456.0,3688542.0,2811246.0,30000.0,2105412.0,18597487.0,6627780.0,8463510.0,835617.0,7750000.0,1437901.0,41333025.0,5954695.0,12667223.0,0.0,786441552.0
Lindon,15000.0,19268924.0,379794.0,50000.0,400000.0,41485.0,350000.0,560637.0,13096075.0,900000.0,34429283.0,16606777.0,9000000.0,199035730.0,175918899.0,2440449.0,10919200.0,7444754.0,2750000.0,94980743.0,494228.0,912373.0,30020709.0,8988899.0,5262187.0,1033819.0,30000.0,2152485.0,17368694.0,23398393.0,17061694.0,1349396.0,13500000.0,66905.0,57007595.0,3181003.0,12983575.0,0.0,918447706.0
Moab,4471.0,1988942.0,24585.0,45000.0,150000.0,141675.0,59990839.0,3435062.0,48415009.0,80000.0,6567303.0,878143.0,6250000.0,10455864.0,6604134.0,5191934.0,1718485.0,271029.0,49000000.0,4235487.0,20486543.0,10764064.0,17031029.0,16321070.0,7612222.0,844188.0,8000.0,425634.0,13059106.0,3573243.0,10443047.0,185631.0,7250000.0,5607683.0,8346153.0,1561919.0,8908400.0,0.0,433175816.0
Roy,41882.0,3066168.0,48597.0,60000.0,3000.0,936333.0,250000.0,1226154.0,40212500.0,450000.0,4637465.0,10434537.0,14750000.0,44351417.0,2515153.0,4907244.0,3092273.0,5570744.0,19563450.0,5123720.0,123432428.0,3096883.0,44691165.0,6130041.0,2124087.0,891602.0,15000.0,2590267.0,14117013.0,4663229.0,5465545.0,191496.0,23250000.0,52817.0,12107966.0,1745925.0,3544615.0,0.0,459150654.0
Roosevelt,8000.0,519769.0,34752.0,7581465.0,900000.0,2081223.0,300000.0,1000.0,14059216.0,200000.0,12001298.0,7560982.0,3250000.0,30259654.0,5645408.0,946568.0,449137.0,1511019.0,6250000.0,5700478.0,45843877.0,272251.0,12935410.0,2706391.0,338188.0,890346.0,40000.0,898516.0,14249062.0,1612622.0,7275159.0,148283.0,9750000.0,85077.0,9672834.0,10087964.0,2487613.0,0.0,236875877.0
Brigham,8598.0,3715796.0,204223.0,15000.0,6000.0,1427040.0,3657247.0,1838897.0,27683037.0,30000.0,30249675.0,14024448.0,10250000.0,64456378.0,9629247.0,2060819.0,5633194.0,2217817.0,13495929.0,2822539.0,48161414.0,1603841.0,25883963.0,4117706.0,2165774.0,765247.0,30000.0,1131414.0,11221430.0,3180936.0,7562648.0,443321.0,13250000.0,304508.0,26205132.0,1221925.0,3115698.0,0.0,378351781.0
Millcreek,15635.0,9152512.0,720750.0,150000.0,2000.0,11293978.0,327901.0,4666758.0,72339071.0,350000.0,20411622.0,34928097.0,23250000.0,86878484.0,78668137.0,12167274.0,13786846.0,12955696.0,16698943.0,71992415.0,187840943.0,7740830.0,83063526.0,26142461.0,52037500.0,2440919.0,80000.0,2247951.0,52337301.0,22886151.0,31569103.0,943710.0,17250000.0,300000.0,42260815.0,2892294.0,18011737.0,0.0,1235267035.0
Sandy,1419651.0,40564951.0,1112970.0,350000.0,450000.0,5541638.0,17306611.0,16508165.0,166322179.0,6031205.0,55664664.0,64842144.0,38750000.0,394440071.0,186123472.0,72585359.0,75655677.0,32271320.0,26135210.0,357957033.0,180156246.0,25597931.0,194524828.0,59915449.0,131925820.0,8286381.0,2106968.0,12409921.0,82873305.0,42788233.0,38118062.0,2672297.0,81250000.0,1217259.0,212936455.0,8557207.0,26376694.0,0.0,3456461472.0
Farmington,16750.0,3485543.0,777485.0,150000.0,250000.0,1180851.0,4250000.0,45658181.0,42692558.0,405017.0,3497720.0,7837817.0,12000000.0,33983965.0,1945924.0,69331865.0,22034678.0,2902121.0,5250000.0,6306496.0,69279619.0,6705687.0,54853017.0,8392441.0,33255552.0,1004009.0,2250000.0,1767813.0,14579260.0,11123533.0,3632598.0,384844.0,17750000.0,199420.0,26468449.0,1132477.0,6062880.0,0.0,677362254.0
Park City,80818.0,9415334.0,603428.0,2250000.0,4000.0,83370.0,306870836.0,82530638.0,128012550.0,600000.0,18098223.0,4070084.0,10250000.0,327549.0,9738817.0,42440434.0,8093371.0,13962912.0,300000.0,8589013.0,80036053.0,3765044.0,57860218.0,26511916.0,50785627.0,6049592.0,70000.0,3259543.0,18027189.0,28538331.0,43521438.0,647746.0,35500000.0,265919.0,27457471.0,3213998.0,24699987.0,0.0,1211627512.0
Orem,523698.0,24072742.0,4528399.0,300000.0,450000.0,4924548.0,11637919.0,14945683.0,200033858.0,708948.0,94074325.0,56312112.0,35750000.0,350450385.0,191644868.0,103716253.0,50849280.0,94769635.0,28817426.0,408244960.0,223791564.0,25602440.0,164806867.0,74659785.0,91871463.0,8773647.0,250000.0,6509418.0,77041264.0,41788101.0,31753998.0,2692920.0,67250000.0,1735897.0,302655148.0,15178037.0,22448401.0,0.0,3716788151.0
Richfield,250000.0,1151812.0,96387.0,30000.0,500000.0,2042637.0,8435858.0,200000.0,20970143.0,80000.0,5520990.0,8255842.0,3750000.0,40630518.0,45283305.0,4436687.0,2403759.0,4365410.0,7750000.0,65971018.0,23660326.0,1023290.0,11303655.0,4187776.0,1796385.0,537049.0,1000000.0,452176.0,4797958.0,1355623.0,25272126.0,120619.0,9000000.0,200000.0,17708241.0,9101567.0,989776.0,0.0,426685877.0
Delta,500000.0,7591135.0,4000.0,900000.0,0.0,200000.0,1750000.0,350000.0,4570996.0,45000.0,4276587.0,3150750.0,1750000.0,7375968.0,6957743.0,468987.0,764945.0,331273.0,9500000.0,4166353.0,17500000.0,750909.0,6707438.0,1365970.0,188322.0,41480.0,50000.0,288787.0,2727632.0,753695.0,7783114.0,737478.0,3000000.0,15000.0,3060522.0,2891707.0,1278488.0,0.0,122068516.0
Logan,62224.0,21910563.0,5019458.0,450000.0,23250000.0,3068618.0,13820670.0,2782148.0,124087621.0,1434154.0,76120095.0,35514994.0,21750000.0,127231406.0,181538844.0,48447402.0,35197232.0,7873103.0,19409976.0,95047306.0,213801245.0,20727219.0,73162789.0,50726538.0,61439531.0,4437960.0,40000.0,3231192.0,35807995.0,16617923.0,19857942.0,1727234.0,12750000.0,760104.0,109011622.0,14364465.0,13451207.0,0.0,1836526321.0
Clearfield,11393.0,6634626.0,199495.0,200000.0,700000.0,177044.0,1014980.0,2674750.0,29545740.0,200000.0,23697656.0,13212249.0,8500000.0,26476983.0,7660328.0,4390950.0,3301611.0,473099.0,22076100.0,5054663.0,20596400.0,1713002.0,48216689.0,17591490.0,3497733.0,1393328.0,3250000.0,2623191.0,18700610.0,11937923.0,11370415.0,993702.0,20250000.0,128212.0,20234507.0,3113671.0,6872428.0,0.0,407777318.0
South Salt Lake,12926.0,100937434.0,325203.0,90000.0,600000.0,199134.0,3636039.0,10421367.0,54632423.0,250000.0,228448040.0,64490148.0,11750000.0,325007009.0,268933363.0,4127282.0,39802278.0,105545772.0,11500000.0,7031787.0,79160702.0,3337479.0,59378166.0,109928106.0,4609924.0,23028247.0,350000.0,4018109.0,29493710.0,18651660.0,40688208.0,1671780.0,40750000.0,5268175.0,457120355.0,55921062.0,36663799.0,0.0,2495334095.0
Pleasant Grove,448162.0,4987865.0,411172.0,70000.0,400000.0,2209720.0,2000000.0,4288269.0,30228343.0,250000.0,8840903.0,13626318.0,14750000.0,68284990.0,6989717.0,6146111.0,11377126.0,2621302.0,10500000.0,26713794.0,61445928.0,2201657.0,73327884.0,12132365.0,5193450.0,2533014.0,250000.0,4426150.0,30748501.0,28706849.0,9434942.0,1287502.0,23250000.0,112009.0,31689244.0,6350980.0,17872505.0,45000.0,604325079.0
North Salt Lake,42715.0,14840379.0,83348.0,18446739.0,350000.0,16400.0,2500000.0,2138267.0,22991396.0,5000.0,45156958.0,24422367.0,9000000.0,112808988.0,11970166.0,4261459.0,5262217.0,2860296.0,25424096.0,4310325.0,21765635.0,1410331.0,41097244.0,6150130.0,2247098.0,1846660.0,35000.0,3279292.0,12935905.0,14453006.0,34405711.0,1286509.0,19000000.0,2134878.0,33499552.0,14728993.0,-108724592.0,0.0,461654929.0
Cedar City,36703.0,20176318.0,1204946.0,250000.0,1500000.0,1853157.0,20833751.0,2011213.0,79306234.0,1893206.0,38304881.0,21784899.0,21500000.0,86326629.0,127592009.0,20134098.0,8841200.0,18649885.0,33240756.0,161820483.0,76613058.0,8266682.0,56994025.0,21625861.0,21621832.0,7028656.0,80000.0,2117873.0,26942809.0,11936814.0,13598792.0,1439710.0,26250000.0,641528.0,42214858.0,11837788.0,-19496093.0,0.0,1272615068.0
Price,3000.0,2595506.0,91498.0,700000.0,6000000.0,1773518.0,5439514.0,117545.0,20179952.0,150000.0,5871680.0,10834223.0,3250000.0,43852105.0,14839639.0,1854392.0,5945336.0,804706.0,5500000.0,76023629.0,35456482.0,646640.0,12453878.0,4371973.0,2127615.0,1102540.0,5000.0,1436497.0,6600736.0,2684216.0,4144025.0,151988.0,5000000.0,8000.0,18725132.0,8263963.0,916740.0,0.0,407347947.0
Centerville,4747.0,1880868.0,117403.0,60000.0,0.0,439193.0,80000.0,114675.0,41444451.0,700000.0,22478809.0,22021043.0,8250000.0,40531498.0,108012400.0,3509156.0,4745478.0,3698630.0,7750000.0,138811739.0,21656707.0,1086951.0,29172781.0,12363897.0,10960037.0,731909.0,70000.0,988860.0,13522429.0,6054022.0,4447858.0,498860.0,12750000.0,43398.0,13906627.0,2482111.0,3403597.0,0.0,722214882.0
Lehi,1713256.0,21646637.0,1152963.0,400000.0,35500000.0,3531900.0,15983895.0,8160166.0,121749980.0,4053606.0,78896640.0,23643664.0,33000000.0,116258845.0,61593359.0,79805306.0,28196327.0,10330356.0,26470446.0,228449843.0,136140394.0,5516225.0,178632788.0,28245005.0,46401545.0,6327162.0,600000.0,13483502.0,68998020.0,64472510.0,20402502.0,1318051.0,15750000.0,1438168.0,90269794.0,5824113.0,21621716.0,0.0,2060711788.0
Kanab,30000.0,610817.0,22182.0,7000.0,40000.0,200000.0,13718251.0,1082242.0,13681351.0,100000.0,3151906.0,2169286.0,3750000.0,1265622.0,4813195.0,1319118.0,779245.0,347347.0,5750000.0,2436978.0,21122361.0,933107.0,13907677.0,2643864.0,797378.0,799205.0,20000.0,500806.0,3855804.0,588069.0,908091.0,65044.0,4000000.0,100000.0,2557880.0,2239419.0,1872916.0,0.0,127258242.0
Spanish Fork,324285.0,3629572.0,1186108.0,250000.0,17500000.0,2083593.0,2204142.0,3959308.0,78827978.0,350000.0,36640623.0,35070824.0,18250000.0,120596707.0,117363354.0,26709804.0,11363533.0,9476274.0,14738303.0,258732038.0,55016749.0,12892814.0,61627413.0,32514640.0,15299039.0,1827032.0,90000.0,2032454.0,27346121.0,9669554.0,13098225.0,1085433.0,9000000.0,2683435.0,46300531.0,10016536.0,7621763.0,0.0,1450190063.0
Herriman,78718.0,1851303.0,437689.0,450000.0,100000.0,1398594.0,500000.0,701552.0,30688100.0,200000.0,12248481.0,4075370.0,25750000.0,7776304.0,5982389.0,7113358.0,3204935.0,917597.0,16500000.0,28045831.0,65798153.0,5110289.0,85245451.0,4398594.0,1986652.0,1052712.0,45000.0,3493826.0,17425918.0,6297156.0,8392274.0,330905.0,27750000.0,226115.0,16536679.0,1870949.0,4440598.0,0.0,466029653.0
Layton,149200.0,8661842.0,1438002.0,2250000.0,900000.0,3412423.0,15380529.0,8152923.0,162949934.0,1056545.0,46172887.0,34041276.0,34750000.0,235231791.0,180998699.0,60493540.0,15964333.0,47940505.0,19315648.0,290991341.0,137125044.0,19657720.0,129199975.0,60462255.0,33732059.0,5623742.0,1995771.0,5153111.0,65210892.0,18118725.0,45247694.0,1196291.0,56000000.0,642432.0,66757541.0,29117906.0,13526814.0,0.0,2408773082.0
West Jordan,2057695.0,45800357.0,550786.0,2250000.0,150000.0,4163621.0,5211209.0,6957270.0,160276517.0,1500000.0,98082946.0,43734427.0,45500000.0,36157187.0,289076174.0,44907277.0,80911593.0,22691029.0,42634485.0,273003432.0,239245314.0,18604682.0,175511480.0,96168052.0,28948075.0,5936062.0,700000.0,11357235.0,77449382.0,50544793.0,31565551.0,3410141.0,81250000.0,1591649.0,120304614.0,54234552.0,28662019.0,0.0,2842378372.0
Blanding,1000.0,878937.0,322791.0,1000.0,2000000.0,200000.0,2075502.0,150000.0,1710742.0,0.0,855953.0,1787098.0,3000000.0,1466659.0,8863939.0,362055.0,442393.0,57899.0,6000000.0,2828926.0,8000000.0,316884.0,6163988.0,503641.0,311028.0,168578.0,8000.0,76907.0,1815107.0,545856.0,246818.0,30911.0,400000.0,70000.0,1374938.0,1608143.0,-345158.0,0.0,65154272.0
Washington City,897973.0,4724078.0,90394.0,200000.0,13750000.0,34141.0,17454351.0,3385324.0,34291960.0,300000.0,18622771.0,12668813.0,26750000.0,23774885.0,126715021.0,7819711.0,16976274.0,12625406.0,13000000.0,129024356.0,26443256.0,2117740.0,48976288.0,18868244.0,6508223.0,1310363.0,100000.0,1698385.0,13177280.0,5934034.0,8613689.0,463081.0,11250000.0,1468221.0,21697698.0,2204097.0,6194936.0,0.0,847534028.0
Tooele City,79180.0,3828369.0,418609.0,2750000.0,700000.0,3502096.0,3627064.0,3051491.0,53781366.0,400000.0,36956103.0,13907957.0,13500000.0,72894958.0,55386213.0,4921456.0,6793762.0,7196595.0,11500000.0,146405122.0,62331605.0,4514059.0,51805355.0,7542424.0,7916802.0,1532092.0,40000.0,3510369.0,18761529.0,4714496.0,8921570.0,720122.0,23750000.0,189233.0,39346235.0,2205474.0,5983099.0,0.0,882895147.0
South Jordan,31518.0,8187212.0,2177183.0,3000000.0,2500000.0,3545918.0,10633618.0,7958476.0,136503152.0,296024.0,38536927.0,27054802.0,40500000.0,375051272.0,16574449.0,82481903.0,38801483.0,8139533.0,16250000.0,435590371.0,150334330.0,13012167.0,154180656.0,34107180.0,23958612.0,4918379.0,350000.0,14413795.0,68231747.0,43737142.0,20912232.0,915380.0,63250000.0,449699.0,61509512.0,5635580.0,-67089791.0,0.0,2499897090.0
Tremonton,72231.0,3389240.0,21228.0,4000.0,1000.0,637689.0,2786826.0,1750000.0,14320719.0,300000.0,3716997.0,6207534.0,5500000.0,40943688.0,4791677.0,3040375.0,1177615.0,870009.0,8750000.0,4079677.0,34470928.0,721664.0,14813517.0,1604333.0,4810983.0,3699958.0,15000.0,438032.0,4348926.0,3871140.0,1952264.0,199386.0,6750000.0,300000.0,21586104.0,5860810.0,5857376.0,0.0,238914968.0
Monticello,80000.0,700000.0,15000.0,6000.0,350000.0,30000.0,2261802.0,9000.0,1765403.0,1000.0,863342.0,1456718.0,900000.0,1794340.0,211977.0,296608.0,62205.0,29455.0,4000000.0,2632499.0,4500000.0,227648.0,4312232.0,286057.0,106992.0,28453.0,5000.0,68170.0,1133228.0,222900.0,187538.0,8242.0,2000000.0,80000.0,3493585.0,52424.0,1228594.0,0.0,43056118.0
Beaver City,500000.0,258778.0,46482.0,3000.0,0.0,250000.0,4912871.0,30000.0,10127155.0,45000.0,6259592.0,3905297.0,2000000.0,3261778.0,3335406.0,473077.0,128134.0,49329.0,14750000.0,2098171.0,7568481.0,545807.0,6613252.0,942391.0,186949.0,82679.0,8000.0,1714929.0,2876142.0,586751.0,582360.0,214563.0,2750000.0,30000.0,1447110.0,586935.0,840675.0,0.0,99399515.0
Draper,371777.0,21747547.0,451718.0,250000.0,25000.0,3431087.0,11402131.0,8836923.0,120558965.0,350000.0,85408040.0,24687973.0,27750000.0,472715040.0,53698842.0,36759961.0,53661605.0,200839580.0,23500000.0,50607169.0,137068624.0,16799193.0,114122849.0,60276844.0,22665076.0,6986843.0,4500000.0,10139956.0,61401256.0,45331161.0,64968446.0,1660730.0,48250000.0,2997941.0,81282387.0,24133163.0,20492340.0,0.0,2386900325.0
Cottonwood Heights,10711.0,16152269.0,250549.0,35000.0,1000000.0,708919.0,5500418.0,373502.0,42933298.0,80000.0,12322207.0,5806185.0,16750000.0,6886251.0,59802882.0,19268070.0,16329589.0,1157981.0,9250000.0,98583075.0,101726583.0,21249408.0,71682745.0,15035779.0,11619962.0,2106104.0,2250000.0,3046444.0,30952939.0,27418111.0,6617985.0,433585.0,30500000.0,114152.0,16746998.0,2538974.0,7136050.0,0.0,857304174.0
Payson,92817.0,588896.0,134284.0,150000.0,10250000.0,2012664.0,2250000.0,898157.0,30113687.0,200000.0,21590670.0,8806181.0,8500000.0,15784593.0,8934285.0,2420783.0,3275416.0,630190.0,8000000.0,104427056.0,36603676.0,862726.0,29513054.0,6587028.0,1753766.0,839468.0,40000.0,1031321.0,9944929.0,4298448.0,2230885.0,489929.0,4500000.0,227938.0,32117655.0,4413221.0,4113667.0,0.0,497074284.0
Hurricane,480203.0,9284272.0,72823.0,900000.0,10000000.0,497843.0,17943337.0,10969680.0,25311748.0,189204.0,18077630.0,11559763.0,18500000.0,20446256.0,32730321.0,1713914.0,1050197.0,2965778.0,11768530.0,82518140.0,25846010.0,865321.0,33426431.0,15771562.0,1767055.0,2826172.0,80000.0,1541795.0,10696103.0,2392840.0,12336815.0,1176663.0,6750000.0,1049221.0,56679012.0,2404304.0,6935476.0,0.0,579121579.0
Eagle Mountain,35048.0,31738874.0,276926.0,5250000.0,1000.0,958024.0,90000.0,170601.0,9388310.0,35000.0,30194181.0,3475092.0,17250000.0,729136.0,4869057.0,5301985.0,7862765.0,1118551.0,11500000.0,4606371.0,23468149.0,998083.0,74004315.0,4606275.0,2303399.0,2752686.0,25000.0,2267428.0,16885269.0,13109311.0,11778313.0,988145.0,25750000.0,100000.0,20737919.0,5239665.0,12506862.0,0.0,391657314.0
Bountiful,25681.0,7206423.0,455012.0,90000.0,2000000.0,4957256.0,700000.0,3904858.0,50325246.0,200000.0,10655385.0,25398674.0,18250000.0,207126274.0,7433117.0,12605951.0,16355255.0,7156565.0,9750000.0,9590590.0,99440715.0,9178325.0,74190593.0,15304955.0,8698662.0,6271951.0,90000.0,4710201.0,23983623.0,15004807.0,8367435.0,481746.0,35000000.0,119744.0,22580969.0,3114586.0,8551645.0,1000.0,818399293.0
Kaysville,132954.0,6448306.0,1153503.0,450000.0,0.0,934125.0,150000.0,3784830.0,27300783.0,200000.0,13260264.0,11560079.0,16000000.0,66589315.0,9952945.0,7791806.0,5854211.0,1856678.0,61500000.0,9863308.0,19518619.0,24177178.0,60756914.0,9673831.0,12319860.0,1073002.0,400000.0,1745708.0,15105961.0,8109415.0,6594551.0,553163.0,20250000.0,71273.0,36774457.0,10234447.0,5717435.0,0.0,611448956.0
American Fork,2875138.0,39603098.0,442370.0,350000.0,200000.0,1898850.0,1878400.0,5931456.0,104349884.0,200000.0,14442382.0,47243005.0,18000000.0,405153128.0,94422620.0,28914533.0,26609471.0,16732105.0,11000000.0,185494692.0,17067144.0,26696378.0,77393079.0,31290958.0,36776931.0,2839307.0,60000.0,10592193.0,31899515.0,20816225.0,15322550.0,1964156.0,27500000.0,2208045.0,62330946.0,30445939.0,9767823.0,0.0,1776191545.0
Saratoga Springs,12444.0,1941944.0,277632.0,4500000.0,25000.0,644166.0,250000.0,5140327.0,45933192.0,80000.0,17690778.0,10992444.0,15500000.0,11878390.0,9854667.0,5046945.0,3466427.0,746037.0,4750000.0,172989791.0,79497037.0,1487831.0,56998859.0,4768769.0,1131715.0,780586.0,40000.0,1688877.0,12642585.0,4095493.0,5381289.0,315671.0,19250000.0,575388.0,12584845.0,1182670.0,5534129.0,0.0,714379114.0
Holladay,155618.0,1904606.0,1125151.0,15000.0,0.0,306997.0,8169473.0,4334498.0,32329142.0,70000.0,14635991.0,7023155.0,16500000.0,2475206.0,15262446.0,9937988.0,6057858.0,1552333.0,3750000.0,6962811.0,41021785.0,4203254.0,60428630.0,12095946.0,7625703.0,2244036.0,80000.0,2303764.0,16968565.0,17668538.0,6528555.0,236332.0,28250000.0,3500000.0,18275880.0,1460423.0,14790017.0,0.0,422671926.0
Ogden,264088.0,31252454.0,4142009.0,450000.0,150000.0,3195791.0,14360587.0,7096043.0,153774311.0,809464.0,132059347.0,78456506.0,28250000.0,199017310.0,252266910.0,46087462.0,23875612.0,29380234.0,40394026.0,96430325.0,185968595.0,26338095.0,120415805.0,85178803.0,18318537.0,8281951.0,578830.0,9940777.0,61966174.0,25965617.0,60304543.0,3462503.0,71405741.0,3496656.0,240368624.0,54527720.0,31889509.0,0.0,2519586556.0
St George,306214.0,49263532.0,2509956.0,2504354.0,58250000.0,8430335.0,77878255.0,19722678.0,243857568.0,2088671.0,85544290.0,75352915.0,75250000.0,516562027.0,270612898.0,88706261.0,29567080.0,84209752.0,43875284.0,451907395.0,218343412.0,22289037.0,165372014.0,78962134.0,72126073.0,9322833.0,250000.0,7705566.0,77725427.0,45021840.0,43952348.0,3969437.0,41000000.0,2786665.0,236813519.0,29074658.0,29993658.0,4000.0,4146724539.0
Springdale,4000.0,80000.0,2000.0,0.0,0.0,2000.0,47132388.0,2500000.0,25848190.0,60000.0,335064.0,30370.0,600000.0,11534.0,87264.0,1727636.0,142844.0,96641.0,1750000.0,2102164.0,7250000.0,39575.0,2708673.0,8616398.0,7544658.0,379185.0,1000.0,99330.0,1466909.0,684563.0,647893.0,146489.0,2000000.0,9000.0,809842.0,1165069.0,1018385.0,0.0,139265469.0
